match_id;game_in_series;teamA;teamB;teamA_win;A_GP;A_W;A_L;A_AGT;A_K;A_D;A_KD;A_CKPM;A_GPR;A_GSPD;A_EGR;A_MLR;A_GD15;A_FB%;A_FT%;A_F3T%;A_PPG;A_HLD%;A_GRB%;A_FD%;A_DRG%;A_ELD%;A_FBN%;A_BN%;A_LNE%;A_JNG%;A_WPM;A_CWPM;A_WCPM;B_GP;B_W;B_L;B_AGT;B_K;B_D;B_KD;B_CKPM;B_GPR;B_GSPD;B_EGR;B_MLR;B_GD15;B_FB%;B_FT%;B_F3T%;B_PPG;B_HLD%;B_GRB%;B_FD%;B_DRG%;B_ELD%;B_FBN%;B_BN%;B_LNE%;B_JNG%;B_WPM;B_CWPM;B_WCPM;tournament;year;month;day
159;1;17;46;0;1.0;0.0;1.0;37.7;13.0;22.0;0.59;0.93;-0.36;33;46.8;-46.8;-186.0;0;0;1;6.0;1;19;0;2;0;0;0;17;36;3.27;1.19;1.57;1.0;0.0;1.0;32.5;7.0;17.0;0.41;0.74;-0.81;16;46.3;-46.3;-885.0;1;0;0;3.0;0;32;1;46;-1;0;0;25;16;3.17;1.17;1.66;4;2025;1;19
160;1;33;27;0;1.0;1.0;0.0;30.1;19.0;2.0;9.5;0.7;1.92;73;84.3;15.7;2325.0;1;1;1;4.0;1;1;1;1;-1;1;1;12;58;3.52;1.53;1.83;1.0;1.0;0.0;37.7;22.0;13.0;1.69;0.93;0.36;81;53.2;46.8;186.0;1;1;0;6.0;0;17;1;47;1;1;1;24;35;3.88;1.41;1.59;4;2025;1;19
161;1;40;20;0;1.0;1.0;0.0;38.7;11.0;3.0;3.67;0.36;-0.19;108;46.1;53.9;-1229.0;0;1;0;3.0;0;0;1;39;-1;1;1;18;34;3.56;1.16;1.83;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;4;2025;1;19
162;1;46;42;1;1.0;0.0;1.0;38.7;3.0;11.0;0.27;0.36;0.19;46;53.9;-53.9;1229.0;1;0;1;1.0;1;1;0;10;-1;0;0;26;37;3.77;1.42;1.52;1.0;0.0;1.0;33.1;5.0;19.0;0.26;0.72;-0.73;17;66.0;-66.0;950.0;0;1;1;7.0;1;38;1;46;-1;0;0;0;24;3.02;1.12;0.88;4;2025;1;19
163;1;26;18;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;4;2025;1;18
164;1;33;15;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;4;2025;1;18
165;1;19;42;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;4;2025;1;18
166;1;49;46;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;4;2025;1;18
167;1;46;40;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;4;2025;1;18
168;1;17;27;0;8.0;7.0;1.0;33.0;132.0;78.0;1.69;0.79;1.15;83;66.9;20.6;1005.0;25;12;32;4.9;19;5;30;40;-1;13;31;28;66;3.14;1.01;1.56;13.0;8.0;5.0;33.1;178.0;162.0;1.1;0.79;0.18;67;55.9;5.7;437.0;17;22;22;4.7;8;22;15;29;1;12;15;20;33;3.25;1.17;1.49;3;2025;3;2
168;2;17;27;0;8.0;7.0;1.0;33.0;132.0;78.0;1.69;0.79;1.15;83;66.9;20.6;1005.0;25;12;32;4.9;19;5;30;40;-1;13;31;28;66;3.14;1.01;1.56;13.0;8.0;5.0;33.1;178.0;162.0;1.1;0.79;0.18;67;55.9;5.7;437.0;17;22;22;4.7;8;22;15;29;1;12;15;20;33;3.25;1.17;1.49;3;2025;3;2
168;3;17;27;0;8.0;7.0;1.0;33.0;132.0;78.0;1.69;0.79;1.15;83;66.9;20.6;1005.0;25;12;32;4.9;19;5;30;40;-1;13;31;28;66;3.14;1.01;1.56;13.0;8.0;5.0;33.1;178.0;162.0;1.1;0.79;0.18;67;55.9;5.7;437.0;17;22;22;4.7;8;22;15;29;1;12;15;20;33;3.25;1.17;1.49;3;2025;3;2
170;1;26;15;1;8.0;5.0;3.0;31.4;95.0;86.0;1.1;0.72;0.21;76;51.4;11.1;395.0;18;18;21;4.1;19;25;12;32;1;13;27;21;43;3.19;1.13;1.44;11.0;7.0;4.0;34.9;176.0;180.0;0.98;0.93;0.02;54;56.0;7.7;260.0;23;23;18;4.0;24;13;18;27;-1;11;17;24;52;3.3;1.0;1.38;3;2025;3;1
170;2;26;15;1;8.0;5.0;3.0;31.4;95.0;86.0;1.1;0.72;0.21;76;51.4;11.1;395.0;18;18;21;4.1;19;25;12;32;1;13;27;21;43;3.19;1.13;1.44;11.0;7.0;4.0;34.9;176.0;180.0;0.98;0.93;0.02;54;56.0;7.7;260.0;23;23;18;4.0;24;13;18;27;-1;11;17;24;52;3.3;1.0;1.38;3;2025;3;1
170;3;26;15;1;8.0;5.0;3.0;31.4;95.0;86.0;1.1;0.72;0.21;76;51.4;11.1;395.0;18;18;21;4.1;19;25;12;32;1;13;27;21;43;3.19;1.13;1.44;11.0;7.0;4.0;34.9;176.0;180.0;0.98;0.93;0.02;54;56.0;7.7;260.0;23;23;18;4.0;24;13;18;27;-1;11;17;24;52;3.3;1.0;1.38;3;2025;3;1
170;4;26;15;0;8.0;5.0;3.0;31.4;95.0;86.0;1.1;0.72;0.21;76;51.4;11.1;395.0;18;18;21;4.1;19;25;12;32;1;13;27;21;43;3.19;1.13;1.44;11.0;7.0;4.0;34.9;176.0;180.0;0.98;0.93;0.02;54;56.0;7.7;260.0;23;23;18;4.0;24;13;18;27;-1;11;17;24;52;3.3;1.0;1.38;3;2025;3;1
170;5;26;15;0;8.0;5.0;3.0;31.4;95.0;86.0;1.1;0.72;0.21;76;51.4;11.1;395.0;18;18;21;4.1;19;25;12;32;1;13;27;21;43;3.19;1.13;1.44;11.0;7.0;4.0;34.9;176.0;180.0;0.98;0.93;0.02;54;56.0;7.7;260.0;23;23;18;4.0;24;13;18;27;-1;11;17;24;52;3.3;1.0;1.38;3;2025;3;1
171;1;14;33;1;7.0;4.0;3.0;36.4;117.0;124.0;0.94;0.94;0.2;80;58.0;-0.8;646.0;30;21;12;4.6;24;26;15;27;-1;9;18;24;58;3.27;1.02;1.36;6.0;4.0;2.0;32.2;80.0;66.0;1.21;0.75;1.1;89;62.0;4.6;1549.0;24;31;26;5.0;26;37;16;24;-1;29;34;19;71;3.87;1.57;1.8;3;2025;2;28
171;2;14;33;1;7.0;4.0;3.0;36.4;117.0;124.0;0.94;0.94;0.2;80;58.0;-0.8;646.0;30;21;12;4.6;24;26;15;27;-1;9;18;24;58;3.27;1.02;1.36;6.0;4.0;2.0;32.2;80.0;66.0;1.21;0.75;1.1;89;62.0;4.6;1549.0;24;31;26;5.0;26;37;16;24;-1;29;34;19;71;3.87;1.57;1.8;3;2025;2;28
171;3;14;33;1;7.0;4.0;3.0;36.4;117.0;124.0;0.94;0.94;0.2;80;58.0;-0.8;646.0;30;21;12;4.6;24;26;15;27;-1;9;18;24;58;3.27;1.02;1.36;6.0;4.0;2.0;32.2;80.0;66.0;1.21;0.75;1.1;89;62.0;4.6;1549.0;24;31;26;5.0;26;37;16;24;-1;29;34;19;71;3.87;1.57;1.8;3;2025;2;28
171;4;14;33;0;7.0;4.0;3.0;36.4;117.0;124.0;0.94;0.94;0.2;80;58.0;-0.8;646.0;30;21;12;4.6;24;26;15;27;-1;9;18;24;58;3.27;1.02;1.36;6.0;4.0;2.0;32.2;80.0;66.0;1.21;0.75;1.1;89;62.0;4.6;1549.0;24;31;26;5.0;26;37;16;24;-1;29;34;19;71;3.87;1.57;1.8;3;2025;2;28
172;1;26;18;1;4.0;4.0;0.0;33.8;70.0;33.0;2.12;0.76;1.92;61;75.8;24.2;2187.0;31;30;32;6.5;32;32;17;49;1;21;35;21;74;3.35;1.2;1.73;4.0;4.0;0.0;37.0;79.0;53.0;1.49;0.89;0.67;79;60.8;39.2;612.0;16;0;28;5.3;5;1;28;39;-1;7;30;30;55;3.16;1.0;1.62;3;2025;2;24
172;2;26;18;0;4.0;4.0;0.0;33.8;70.0;33.0;2.12;0.76;1.92;61;75.8;24.2;2187.0;31;30;32;6.5;32;32;17;49;1;21;35;21;74;3.35;1.2;1.73;4.0;4.0;0.0;37.0;79.0;53.0;1.49;0.89;0.67;79;60.8;39.2;612.0;16;0;28;5.3;5;1;28;39;-1;7;30;30;55;3.16;1.0;1.62;3;2025;2;24
172;3;26;18;0;4.0;4.0;0.0;33.8;70.0;33.0;2.12;0.76;1.92;61;75.8;24.2;2187.0;31;30;32;6.5;32;32;17;49;1;21;35;21;74;3.35;1.2;1.73;4.0;4.0;0.0;37.0;79.0;53.0;1.49;0.89;0.67;79;60.8;39.2;612.0;16;0;28;5.3;5;1;28;39;-1;7;30;30;55;3.16;1.0;1.62;3;2025;2;24
172;4;26;18;0;4.0;4.0;0.0;33.8;70.0;33.0;2.12;0.76;1.92;61;75.8;24.2;2187.0;31;30;32;6.5;32;32;17;49;1;21;35;21;74;3.35;1.2;1.73;4.0;4.0;0.0;37.0;79.0;53.0;1.49;0.89;0.67;79;60.8;39.2;612.0;16;0;28;5.3;5;1;28;39;-1;7;30;30;55;3.16;1.0;1.62;3;2025;2;24
173;1;33;20;1;4.0;2.0;2.0;32.3;49.0;53.0;0.92;0.78;0.23;74;48.9;1.1;590.0;18;18;21;4.8;19;34;17;12;-1;29;35;23;51;3.93;1.63;1.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;3;2025;2;23
173;2;33;20;1;4.0;2.0;2.0;32.3;49.0;53.0;0.92;0.78;0.23;74;48.9;1.1;590.0;18;18;21;4.8;19;34;17;12;-1;29;35;23;51;3.93;1.63;1.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;3;2025;2;23
174;1;14;46;1;4.0;2.0;2.0;33.7;65.0;62.0;1.05;0.94;0.57;84;63.2;-13.2;1114.0;31;30;21;4.8;1;34;17;26;-1;21;29;17;40;3.18;0.94;1.23;5.0;2.0;3.0;36.8;78.0;94.0;0.83;0.94;-0.35;36;60.9;-20.9;663.0;20;36;25;4.8;21;20;12;20;-1;13;16;15;7;3.25;1.24;1.53;3;2025;2;23
174;2;14;46;1;4.0;2.0;2.0;33.7;65.0;62.0;1.05;0.94;0.57;84;63.2;-13.2;1114.0;31;30;21;4.8;1;34;17;26;-1;21;29;17;40;3.18;0.94;1.23;5.0;2.0;3.0;36.8;78.0;94.0;0.83;0.94;-0.35;36;60.9;-20.9;663.0;20;36;25;4.8;21;20;12;20;-1;13;16;15;7;3.25;1.24;1.53;3;2025;2;23
174;3;14;46;0;4.0;2.0;2.0;33.7;65.0;62.0;1.05;0.94;0.57;84;63.2;-13.2;1114.0;31;30;21;4.8;1;34;17;26;-1;21;29;17;40;3.18;0.94;1.23;5.0;2.0;3.0;36.8;78.0;94.0;0.83;0.94;-0.35;36;60.9;-20.9;663.0;20;36;25;4.8;21;20;12;20;-1;13;16;15;7;3.25;1.24;1.53;3;2025;2;23
175;1;49;46;1;2.0;0.0;2.0;38.8;28.0;43.0;0.65;0.92;-2.41;14;7.8;-7.8;-4301.0;0;0;0;2.0;0;38;1;3;0;0;0;28;3;3.25;1.3;1.67;2.0;0.0;2.0;35.8;25.0;44.0;0.57;0.96;-1.42;18;42.8;-42.8;-1254.0;16;20;21;5.0;14;4;0;10;-1;0;0;10;0;3.26;1.21;1.63;3;2025;2;22
175;2;49;46;0;2.0;0.0;2.0;38.8;28.0;43.0;0.65;0.92;-2.41;14;7.8;-7.8;-4301.0;0;0;0;2.0;0;38;1;3;0;0;0;28;3;3.25;1.3;1.67;2.0;0.0;2.0;35.8;25.0;44.0;0.57;0.96;-1.42;18;42.8;-42.8;-1254.0;16;20;21;5.0;14;4;0;10;-1;0;0;10;0;3.26;1.21;1.63;3;2025;2;22
175;3;49;46;0;2.0;0.0;2.0;38.8;28.0;43.0;0.65;0.92;-2.41;14;7.8;-7.8;-4301.0;0;0;0;2.0;0;38;1;3;0;0;0;28;3;3.25;1.3;1.67;2.0;0.0;2.0;35.8;25.0;44.0;0.57;0.96;-1.42;18;42.8;-42.8;-1254.0;16;20;21;5.0;14;4;0;10;-1;0;0;10;0;3.26;1.21;1.63;3;2025;2;22
176;1;19;47;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2.0;0.0;2.0;29.8;11.0;35.0;0.31;0.77;-1.55;13;24.4;-24.4;-1918.0;0;20;21;5.5;0;17;16;2;-1;0;0;11;29;2.82;1.19;1.21;3;2025;2;22
176;2;19;47;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2.0;0.0;2.0;29.8;11.0;35.0;0.31;0.77;-1.55;13;24.4;-24.4;-1918.0;0;20;21;5.5;0;17;16;2;-1;0;0;11;29;2.82;1.19;1.21;3;2025;2;22
176;3;19;47;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2.0;0.0;2.0;29.8;11.0;35.0;0.31;0.77;-1.55;13;24.4;-24.4;-1918.0;0;20;21;5.5;0;17;16;2;-1;0;0;11;29;2.82;1.19;1.21;3;2025;2;22
177;1;26;33;1;2.0;2.0;0.0;38.8;43.0;28.0;1.54;0.92;2.41;64;92.2;7.8;4301.0;1;1;1;9.0;1;40;0;45;1;21;1;16;77;3.21;1.16;1.7;2.0;2.0;0.0;35.8;44.0;25.0;1.76;0.96;1.42;63;57.2;42.8;1254.0;16;20;21;7.5;14;32;1;36;-1;1;1;26;83;4.04;1.72;1.85;3;2025;2;17
177;2;26;33;1;2.0;2.0;0.0;38.8;43.0;28.0;1.54;0.92;2.41;64;92.2;7.8;4301.0;1;1;1;9.0;1;40;0;45;1;21;1;16;77;3.21;1.16;1.7;2.0;2.0;0.0;35.8;44.0;25.0;1.76;0.96;1.42;63;57.2;42.8;1254.0;16;20;21;7.5;14;32;1;36;-1;1;1;26;83;4.04;1.72;1.85;3;2025;2;17
178;1;14;18;0;2.0;2.0;0.0;29.8;35.0;11.0;3.18;0.77;1.55;66;75.6;24.4;1918.0;1;18;21;5.5;1;19;17;44;-1;21;1;28;44;3.14;0.91;1.26;2.0;2.0;0.0;36.5;28.0;23.0;1.22;0.7;1.14;77;72.4;27.6;1534.0;16;0;1;8.0;14;3;1;42;-1;17;1;23;73;3.11;1.07;1.95;3;2025;2;17
178;2;14;18;0;2.0;2.0;0.0;29.8;35.0;11.0;3.18;0.77;1.55;66;75.6;24.4;1918.0;1;18;21;5.5;1;19;17;44;-1;21;1;28;44;3.14;0.91;1.26;2.0;2.0;0.0;36.5;28.0;23.0;1.22;0.7;1.14;77;72.4;27.6;1534.0;16;0;1;8.0;14;3;1;42;-1;17;1;23;73;3.11;1.07;1.95;3;2025;2;17
179;1;26;50;1;9.0;6.0;3.0;32.6;142.0;114.0;1.25;0.87;-0.02;59;42.7;23.9;-535.0;3;15;24;5.3;11;15;16;24;1;5;8;26;55;3.48;1.19;1.55;9.0;5.0;4.0;35.1;129.0;123.0;1.05;0.79;0.2;69;49.9;5.7;79.0;24;35;17;4.3;18;19;14;25;3;27;21;16;30;3.35;1.28;1.41;3;2025;2;16
179;2;26;50;1;9.0;6.0;3.0;32.6;142.0;114.0;1.25;0.87;-0.02;59;42.7;23.9;-535.0;3;15;24;5.3;11;15;16;24;1;5;8;26;55;3.48;1.19;1.55;9.0;5.0;4.0;35.1;129.0;123.0;1.05;0.79;0.2;69;49.9;5.7;79.0;24;35;17;4.3;18;19;14;25;3;27;21;16;30;3.35;1.28;1.41;3;2025;2;16
181;1;33;46;1;9.0;6.0;3.0;33.5;148.0;114.0;1.3;0.87;0.89;96;63.8;2.9;1236.0;28;1;38;5.0;1;26;19;35;-1;31;32;17;70;3.44;1.4;1.85;9.0;4.0;5.0;35.1;124.0;117.0;1.06;0.76;-0.24;25;48.4;-3.9;-332.0;18;16;17;3.1;26;21;19;30;-1;15;14;25;21;3.26;1.23;1.61;3;2025;2;16
181;2;33;46;1;9.0;6.0;3.0;33.5;148.0;114.0;1.3;0.87;0.89;96;63.8;2.9;1236.0;28;1;38;5.0;1;26;19;35;-1;31;32;17;70;3.44;1.4;1.85;9.0;4.0;5.0;35.1;124.0;117.0;1.06;0.76;-0.24;25;48.4;-3.9;-332.0;18;16;17;3.1;26;21;19;30;-1;15;14;25;21;3.26;1.23;1.61;3;2025;2;16
182;1;17;20;1;9.0;6.0;3.0;32.1;143.0;98.0;1.46;0.83;1.24;98;63.2;3.5;1206.0;15;15;33;6.4;16;19;19;28;0;18;25;22;65;2.9;1.02;1.45;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;3;2025;2;15
182;2;17;20;1;9.0;6.0;3.0;32.1;143.0;98.0;1.46;0.83;1.24;98;63.2;3.5;1206.0;15;15;33;6.4;16;19;19;28;0;18;25;22;65;2.9;1.02;1.45;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;3;2025;2;15
183;1;14;47;1;9.0;8.0;1.0;30.9;164.0;84.0;1.95;0.89;1.61;63;67.1;21.8;1590.0;15;15;24;6.2;11;13;19;39;-1;28;30;34;76;3.13;0.86;1.38;9.0;3.0;6.0;33.8;92.0;146.0;0.63;0.78;-1.5;42;35.9;-2.5;-1241.0;13;2;7;2.2;11;11;14;10;-1;5;10;13;23;3.42;1.27;1.54;3;2025;2;15
183;2;14;47;1;9.0;8.0;1.0;30.9;164.0;84.0;1.95;0.89;1.61;63;67.1;21.8;1590.0;15;15;24;6.2;11;13;19;39;-1;28;30;34;76;3.13;0.86;1.38;9.0;3.0;6.0;33.8;92.0;146.0;0.63;0.78;-1.5;42;35.9;-2.5;-1241.0;13;2;7;2.2;11;11;14;10;-1;5;10;13;23;3.42;1.27;1.54;3;2025;2;15
184;1;21;21;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;23
184;2;21;21;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;23
184;3;21;21;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;23
184;4;21;21;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;23
184;5;21;21;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;23
185;1;10;21;0;23.0;15.0;8.0;31.3;356.0;247.0;1.44;0.84;0.29;72;50.1;15.1;-112.0;9;10;28;3.3;24;18;22;32;0;14;18;20;49;3.12;1.31;1.51;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;22
185;2;10;21;0;23.0;15.0;8.0;31.3;356.0;247.0;1.44;0.84;0.29;72;50.1;15.1;-112.0;9;10;28;3.3;24;18;22;32;0;14;18;20;49;3.12;1.31;1.51;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;22
185;3;10;21;0;23.0;15.0;8.0;31.3;356.0;247.0;1.44;0.84;0.29;72;50.1;15.1;-112.0;9;10;28;3.3;24;18;22;32;0;14;18;20;49;3.12;1.31;1.51;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;22
186;1;35;21;1;26.0;14.0;12.0;31.9;378.0;348.0;1.09;0.87;-0.02;72;50.8;3.0;10.0;27;18;21;4.3;21;33;17;33;3;22;23;22;53;3.55;1.6;1.36;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;20
186;2;35;21;1;26.0;14.0;12.0;31.9;378.0;348.0;1.09;0.87;-0.02;72;50.8;3.0;10.0;27;18;21;4.3;21;33;17;33;3;22;23;22;53;3.55;1.6;1.36;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;20
186;3;35;21;0;26.0;14.0;12.0;31.9;378.0;348.0;1.09;0.87;-0.02;72;50.8;3.0;10.0;27;18;21;4.3;21;33;17;33;3;22;23;22;53;3.55;1.6;1.36;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;20
186;4;35;21;0;26.0;14.0;12.0;31.9;378.0;348.0;1.09;0.87;-0.02;72;50.8;3.0;10.0;27;18;21;4.3;21;33;17;33;3;22;23;22;53;3.55;1.6;1.36;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;20
186;5;35;21;0;26.0;14.0;12.0;31.9;378.0;348.0;1.09;0.87;-0.02;72;50.8;3.0;10.0;27;18;21;4.3;21;33;17;33;3;22;23;22;53;3.55;1.6;1.36;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;20
187;1;21;11;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;18.0;13.0;5.0;30.7;280.0;182.0;1.54;0.84;0.49;76;52.6;19.6;216.0;8;13;26;3.8;22;18;16;30;0;15;23;16;52;3.12;1.3;1.51;0;2025;2;19
