"tournament","date","Team","GP","W","L","AGT","K","D","KD","CKPM","GPR","GSPD","EGR","MLR","GD15","FB%","FT%","F3T%","PPG","HLD%","GRB%","FD%","DRG%","ELD%","FBN%","BN%","LNE%","JNG%","WPM","CWPM","WCPM"
"LPL 2025 Split 3","2025-07-30","Anyone's Legend",9,4,5,32.5,124,142,0.87,0.91,,"-3.8%",,,,"33%","22%",,,"56%","59%","33%","38%",,,"40%","50.1%","49.9%",3.58,1.34,1.64
"LPL 2025 Split 3","2025-07-30","Bilibili Gaming",5,4,1,33.2,108,66,1.64,1.05,,"13.5%",,,,"60%","80%",,,"40%","33%","40%","64%",,,"71%","51.0%","53.7%",3.68,1.44,1.81
"LPL 2025 Split 3","2025-07-30","EDward Gaming",8,8,0,31.3,154,52,2.96,0.82,,"12.0%",,,,"50%","63%",,,"25%","38%","50%","74%",,,"100%","51.1%","52.7%",3.6,1.23,1.75
"LPL 2025 Split 3","2025-07-30","FunPlus Phoenix",9,3,6,33.8,102,162,0.63,0.87,,"-10.2%",,,,"44%","11%",,,"67%","52%","56%","40%",,,"30%","48.4%","46.0%",3.54,1.39,1.44
"LPL 2025 Split 3","2025-07-30","Invictus Gaming",9,5,4,34.3,186,147,1.27,1.08,,"5.4%",,,,"56%","67%",,,"67%","41%","67%","56%",,,"67%","50.5%","48.6%",3.35,1.29,1.59
"LPL 2025 Split 3","2025-07-30","JD Gaming",7,2,5,29.4,65,117,0.56,0.89,,"-5.3%",,,,"43%","57%",,,"57%","57%","29%","39%",,,"33%","49.1%","48.5%",3.42,1.28,1.23
"LPL 2025 Split 3","2025-07-30","LGD Gaming",11,5,6,30.5,135,172,0.78,0.92,,"-0.3%",,,,"27%","55%",,,"36%","48%","64%","41%",,,"33%","49.9%","48.8%",3.08,1.14,1.58
"LPL 2025 Split 3","2025-07-30","LNG Esports",7,1,6,33.6,66,130,0.51,0.83,,"-9.9%",,,,"57%","57%",,,"57%","52%","43%","35%",,,"13%","50.4%","46.1%",3.5,1.25,1.64
"LPL 2025 Split 3","2025-07-30","Ninjas in Pyjamas",10,6,4,32.6,135,107,1.26,0.74,,"2.1%",,,,"60%","50%",,,"60%","43%","40%","55%",,,"73%","49.5%","51.4%",3.59,1.32,1.63
"LPL 2025 Split 3","2025-07-30","Team WE",11,3,8,31.7,140,190,0.74,0.95,,"-5.2%",,,,"45%","45%",,,"36%","58%","73%","57%",,,"25%","49.8%","48.8%",3.51,1.35,1.58
"LPL 2025 Split 3","2025-07-30","ThunderTalk Gaming",7,4,3,31.4,95,74,1.28,0.77,,"0.2%",,,,"57%","43%",,,"71%","48%","43%","60%",,,"71%","49.7%","50.7%",3.64,1.42,1.68
"LPL 2025 Split 3","2025-07-30","Top Esports",10,8,2,34.2,194,121,1.6,0.92,,"5.7%",,,,"60%","50%",,,"40%","53%","70%","60%",,,"75%","51.3%","53.3%",3.47,1.35,1.54
"LPL 2025 Split 3","2025-07-30","Ultra Prime",11,3,8,31,88,140,0.63,0.67,,"-4.2%",,,,"55%","36%",,,"55%","67%","55%","41%",,,"20%","49.7%","50.0%",3.69,1.32,1.33
"LPL 2025 Split 3","2025-07-30","Weibo Gaming",12,7,5,33.8,172,147,1.17,0.79,,"3.9%",,,,"58%","75%",,,"42%","42%","25%","47%",,,"57%","50.0%","51.9%",3.62,1.36,1.75
"LPL 2025 Split 3","2025-07-31","Anyone's Legend",9,4,5,32.5,124,142,0.87,0.91,,"-3.8%",,,,"33%","22%",,,"56%","59%","33%","38%",,,"40%","50.1%","49.9%",3.58,1.34,1.64
"LPL 2025 Split 3","2025-07-31","Bilibili Gaming",7,6,1,34.1,155,90,1.72,1.03,,"11.7%",,,,"71%","86%",,,"43%","24%","43%","71%",,,"78%","51.2%","53.4%",3.68,1.42,1.84
"LPL 2025 Split 3","2025-07-31","EDward Gaming",8,8,0,31.3,154,52,2.96,0.82,,"12.0%",,,,"50%","63%",,,"25%","38%","50%","74%",,,"100%","51.1%","52.7%",3.6,1.23,1.75
"LPL 2025 Split 3","2025-07-31","FunPlus Phoenix",9,3,6,33.8,102,162,0.63,0.87,,"-10.2%",,,,"44%","11%",,,"67%","52%","56%","40%",,,"30%","48.4%","46.0%",3.54,1.39,1.44
"LPL 2025 Split 3","2025-07-31","Invictus Gaming",9,5,4,34.3,186,147,1.27,1.08,,"5.4%",,,,"56%","67%",,,"67%","41%","67%","56%",,,"67%","50.5%","48.6%",3.35,1.29,1.59
"LPL 2025 Split 3","2025-07-31","JD Gaming",7,2,5,29.4,65,117,0.56,0.89,,"-5.3%",,,,"43%","57%",,,"57%","57%","29%","39%",,,"33%","49.1%","48.5%",3.42,1.28,1.23
"LPL 2025 Split 3","2025-07-31","LGD Gaming",11,5,6,30.5,135,172,0.78,0.92,,"-0.3%",,,,"27%","55%",,,"36%","48%","64%","41%",,,"33%","49.9%","48.8%",3.08,1.14,1.58
"LPL 2025 Split 3","2025-07-31","LNG Esports",7,1,6,33.6,66,130,0.51,0.83,,"-9.9%",,,,"57%","57%",,,"57%","52%","43%","35%",,,"13%","50.4%","46.1%",3.5,1.25,1.64
"LPL 2025 Split 3","2025-07-31","Ninjas in Pyjamas",10,6,4,32.6,135,107,1.26,0.74,,"2.1%",,,,"60%","50%",,,"60%","43%","40%","55%",,,"73%","49.5%","51.4%",3.59,1.32,1.63
"LPL 2025 Split 3","2025-07-31","Team WE",14,4,10,31.6,185,234,0.79,0.95,,"-4.1%",,,,"50%","43%",,,"43%","55%","64%","57%",,,"27%","49.8%","49.1%",3.52,1.36,1.61
"LPL 2025 Split 3","2025-07-31","ThunderTalk Gaming",7,4,3,31.4,95,74,1.28,0.77,,"0.2%",,,,"57%","43%",,,"71%","48%","43%","60%",,,"71%","49.7%","50.7%",3.64,1.42,1.68
"LPL 2025 Split 3","2025-07-31","Top Esports",13,10,3,33.6,238,166,1.43,0.93,,"4.5%",,,,"54%","54%",,,"38%","54%","69%","56%",,,"73%","50.9%","52.5%",3.5,1.36,1.59
"LPL 2025 Split 3","2025-07-31","Ultra Prime",11,3,8,31,88,140,0.63,0.67,,"-4.2%",,,,"55%","36%",,,"55%","67%","55%","41%",,,"20%","49.7%","50.0%",3.69,1.32,1.33
"LPL 2025 Split 3","2025-07-31","Weibo Gaming",14,7,7,34.1,196,195,1.01,0.82,,"2.3%",,,,"50%","64%",,,"43%","50%","29%","43%",,,"50%","49.8%","51.2%",3.61,1.36,1.69
"LPL 2025 Split 3","2025-08-01","Anyone's Legend",9,4,5,32.5,124,142,0.87,0.91,,"-3.8%",,,,"33%","22%",,,"56%","59%","33%","38%",,,"40%","50.1%","49.9%",3.58,1.34,1.64
"LPL 2025 Split 3","2025-08-01","Bilibili Gaming",7,6,1,34.1,155,90,1.72,1.03,,"11.7%",,,,"71%","86%",,,"43%","24%","43%","71%",,,"78%","51.2%","53.4%",3.68,1.42,1.84
"LPL 2025 Split 3","2025-08-01","EDward Gaming",8,8,0,31.3,154,52,2.96,0.82,,"12.0%",,,,"50%","63%",,,"25%","38%","50%","74%",,,"100%","51.1%","52.7%",3.6,1.23,1.75
"LPL 2025 Split 3","2025-08-01","FunPlus Phoenix",11,3,8,33.8,116,199,0.58,0.85,,"-9.8%",,,,"36%","9%",,,"64%","48%","55%","42%",,,"25%","48.5%","46.6%",3.44,1.35,1.48
"LPL 2025 Split 3","2025-08-01","Invictus Gaming",11,7,4,35.4,222,177,1.25,1.02,,"5.7%",,,,"55%","55%",,,"64%","39%","73%","60%",,,"69%","50.5%","48.7%",3.38,1.29,1.58
"LPL 2025 Split 3","2025-08-01","JD Gaming",9,4,5,30.4,102,131,0.78,0.85,,"-2.4%",,,,"56%","67%",,,"56%","59%","33%","42%",,,"50%","49.5%","49.0%",3.47,1.27,1.31
"LPL 2025 Split 3","2025-08-01","LGD Gaming",11,5,6,30.5,135,172,0.78,0.92,,"-0.3%",,,,"27%","55%",,,"36%","48%","64%","41%",,,"33%","49.9%","48.8%",3.08,1.14,1.58
"LPL 2025 Split 3","2025-08-01","LNG Esports",7,1,6,33.6,66,130,0.51,0.83,,"-9.9%",,,,"57%","57%",,,"57%","52%","43%","35%",,,"13%","50.4%","46.1%",3.5,1.25,1.64
"LPL 2025 Split 3","2025-08-01","Ninjas in Pyjamas",10,6,4,32.6,135,107,1.26,0.74,,"2.1%",,,,"60%","50%",,,"60%","43%","40%","55%",,,"73%","49.5%","51.4%",3.59,1.32,1.63
"LPL 2025 Split 3","2025-08-01","Team WE",14,4,10,31.6,185,234,0.79,0.95,,"-4.1%",,,,"50%","43%",,,"43%","55%","64%","57%",,,"27%","49.8%","49.1%",3.52,1.36,1.61
"LPL 2025 Split 3","2025-08-01","ThunderTalk Gaming",7,4,3,31.4,95,74,1.28,0.77,,"0.2%",,,,"57%","43%",,,"71%","48%","43%","60%",,,"71%","49.7%","50.7%",3.64,1.42,1.68
"LPL 2025 Split 3","2025-08-01","Top Esports",13,10,3,33.6,238,166,1.43,0.93,,"4.5%",,,,"54%","54%",,,"38%","54%","69%","56%",,,"73%","50.9%","52.5%",3.5,1.36,1.59
"LPL 2025 Split 3","2025-08-01","Ultra Prime",11,3,8,31,88,140,0.63,0.67,,"-4.2%",,,,"55%","36%",,,"55%","67%","55%","41%",,,"20%","49.7%","50.0%",3.69,1.32,1.33
"LPL 2025 Split 3","2025-08-01","Weibo Gaming",16,7,9,34.9,226,231,0.98,0.82,,"1.2%",,,,"50%","69%",,,"44%","52%","25%","41%",,,"45%","49.7%","51.1%",3.59,1.35,1.66
"LPL 2025 Split 3","2025-08-02","Anyone's Legend",11,6,5,31.9,163,155,1.05,0.91,,"-1.2%",,,,"27%","36%",,,"55%","64%","36%","47%",,,"45%","50.2%","50.6%",3.62,1.36,1.7
"LPL 2025 Split 3","2025-08-02","Bilibili Gaming",7,6,1,34.1,155,90,1.72,1.03,,"11.7%",,,,"71%","86%",,,"43%","24%","43%","71%",,,"78%","51.2%","53.4%",3.68,1.42,1.84
"LPL 2025 Split 3","2025-08-02","EDward Gaming",8,8,0,31.3,154,52,2.96,0.82,,"12.0%",,,,"50%","63%",,,"25%","38%","50%","74%",,,"100%","51.1%","52.7%",3.6,1.23,1.75
"LPL 2025 Split 3","2025-08-02","FunPlus Phoenix",11,3,8,33.8,116,199,0.58,0.85,,"-9.8%",,,,"36%","9%",,,"64%","48%","55%","42%",,,"25%","48.5%","46.6%",3.44,1.35,1.48
"LPL 2025 Split 3","2025-08-02","Invictus Gaming",11,7,4,35.4,222,177,1.25,1.02,,"5.7%",,,,"55%","55%",,,"64%","39%","73%","60%",,,"69%","50.5%","48.7%",3.38,1.29,1.58
"LPL 2025 Split 3","2025-08-02","JD Gaming",11,4,7,30.2,115,170,0.68,0.86,,"-3.8%",,,,"64%","55%",,,"55%","52%","36%","37%",,,"44%","49.5%","48.5%",3.51,1.29,1.31
"LPL 2025 Split 3","2025-08-02","LGD Gaming",13,7,6,30.9,174,194,0.9,0.92,,"-0.1%",,,,"31%","62%",,,"46%","51%","54%","44%",,,"36%","49.9%","49.2%",3.11,1.13,1.58
"LPL 2025 Split 3","2025-08-02","LNG Esports",10,2,8,33.2,106,179,0.59,0.86,,"-8.4%",,,,"70%","60%",,,"40%","57%","40%","34%",,,"18%","50.5%","47.3%",3.45,1.23,1.6
"LPL 2025 Split 3","2025-08-02","Ninjas in Pyjamas",10,6,4,32.6,135,107,1.26,0.74,,"2.1%",,,,"60%","50%",,,"60%","43%","40%","55%",,,"73%","49.5%","51.4%",3.59,1.32,1.63
"LPL 2025 Split 3","2025-08-02","Team WE",14,4,10,31.6,185,234,0.79,0.95,,"-4.1%",,,,"50%","43%",,,"43%","55%","64%","57%",,,"27%","49.8%","49.1%",3.52,1.36,1.61
"LPL 2025 Split 3","2025-08-02","ThunderTalk Gaming",9,4,5,31.7,117,113,1.04,0.81,,"-0.0%",,,,"56%","33%",,,"56%","44%","56%","57%",,,"67%","49.8%","50.3%",3.69,1.44,1.63
"LPL 2025 Split 3","2025-08-02","Top Esports",13,10,3,33.6,238,166,1.43,0.93,,"4.5%",,,,"54%","54%",,,"38%","54%","69%","56%",,,"73%","50.9%","52.5%",3.5,1.36,1.59
"LPL 2025 Split 3","2025-08-02","Ultra Prime",14,5,9,31.2,137,180,0.76,0.72,,"-2.2%",,,,"43%","36%",,,"64%","60%","57%","47%",,,"31%","49.6%","49.9%",3.65,1.29,1.34
"LPL 2025 Split 3","2025-08-02","Weibo Gaming",16,7,9,34.9,226,231,0.98,0.82,,"1.2%",,,,"50%","69%",,,"44%","52%","25%","41%",,,"45%","49.7%","51.1%",3.59,1.35,1.66
"LPL 2025 Split 3","2025-08-03","Anyone's Legend",11,6,5,31.9,163,155,1.05,0.91,,"-1.2%",,,,"27%","36%",,,"55%","64%","36%","47%",,,"45%","50.2%","50.6%",3.62,1.36,1.7
"LPL 2025 Split 3","2025-08-03","Bilibili Gaming",9,8,1,34.3,210,114,1.84,1.05,,"11.7%",,,,"56%","78%",,,"33%","33%","44%","70%",,,"82%","51.1%","52.9%",3.7,1.45,1.83
"LPL 2025 Split 3","2025-08-03","EDward Gaming",10,10,0,31.9,186,68,2.74,0.79,,"11.0%",,,,"50%","60%",,,"30%","30%","60%","77%",,,"100%","51.2%","53.1%",3.67,1.28,1.81
"LPL 2025 Split 3","2025-08-03","FunPlus Phoenix",11,3,8,33.8,116,199,0.58,0.85,,"-9.8%",,,,"36%","9%",,,"64%","48%","55%","42%",,,"25%","48.5%","46.6%",3.44,1.35,1.48
"LPL 2025 Split 3","2025-08-03","Invictus Gaming",11,7,4,35.4,222,177,1.25,1.02,,"5.7%",,,,"55%","55%",,,"64%","39%","73%","60%",,,"69%","50.5%","48.7%",3.38,1.29,1.58
"LPL 2025 Split 3","2025-08-03","JD Gaming",11,4,7,30.2,115,170,0.68,0.86,,"-3.8%",,,,"64%","55%",,,"55%","52%","36%","37%",,,"44%","49.5%","48.5%",3.51,1.29,1.31
"LPL 2025 Split 3","2025-08-03","LGD Gaming",13,7,6,30.9,174,194,0.9,0.92,,"-0.1%",,,,"31%","62%",,,"46%","51%","54%","44%",,,"36%","49.9%","49.2%",3.11,1.13,1.58
"LPL 2025 Split 3","2025-08-03","LNG Esports",12,2,10,33.4,122,211,0.58,0.83,,"-8.2%",,,,"67%","58%",,,"42%","64%","33%","30%",,,"15%","50.2%","47.0%",3.47,1.24,1.61
"LPL 2025 Split 3","2025-08-03","Ninjas in Pyjamas",10,6,4,32.6,135,107,1.26,0.74,,"2.1%",,,,"60%","50%",,,"60%","43%","40%","55%",,,"73%","49.5%","51.4%",3.59,1.32,1.63
"LPL 2025 Split 3","2025-08-03","Team WE",14,4,10,31.6,185,234,0.79,0.95,,"-4.1%",,,,"50%","43%",,,"43%","55%","64%","57%",,,"27%","49.8%","49.1%",3.52,1.36,1.61
"LPL 2025 Split 3","2025-08-03","ThunderTalk Gaming",9,4,5,31.7,117,113,1.04,0.81,,"-0.0%",,,,"56%","33%",,,"56%","44%","56%","57%",,,"67%","49.8%","50.3%",3.69,1.44,1.63
"LPL 2025 Split 3","2025-08-03","Top Esports",15,10,5,33.8,262,221,1.19,0.95,,"2.3%",,,,"60%","53%",,,"47%","51%","67%","53%",,,"65%","50.8%","52.0%",3.5,1.35,1.61
"LPL 2025 Split 3","2025-08-03","Ultra Prime",14,5,9,31.2,137,180,0.76,0.72,,"-2.2%",,,,"43%","36%",,,"64%","60%","57%","47%",,,"31%","49.6%","49.9%",3.65,1.29,1.34
"LPL 2025 Split 3","2025-08-03","Weibo Gaming",16,7,9,34.9,226,231,0.98,0.82,,"1.2%",,,,"50%","69%",,,"44%","52%","25%","41%",,,"45%","49.7%","51.1%",3.59,1.35,1.66
"LPL 2025 Split 3","2025-08-04","Anyone's Legend",11,6,5,31.9,163,155,1.05,0.91,,"-1.2%",,,,"27%","36%",,,"55%","64%","36%","47%",,,"45%","50.2%","50.6%",3.62,1.36,1.7
"LPL 2025 Split 3","2025-08-04","Bilibili Gaming",9,8,1,34.3,210,114,1.84,1.05,,"11.7%",,,,"56%","78%",,,"33%","33%","44%","70%",,,"82%","51.1%","52.9%",3.7,1.45,1.83
"LPL 2025 Split 3","2025-08-04","EDward Gaming",10,10,0,31.9,186,68,2.74,0.79,,"11.0%",,,,"50%","60%",,,"30%","30%","60%","77%",,,"100%","51.2%","53.1%",3.67,1.28,1.81
"LPL 2025 Split 3","2025-08-04","FunPlus Phoenix",14,4,10,33.3,152,238,0.64,0.84,,"-9.5%",,,,"43%","14%",,,"57%","50%","57%","46%",,,"19%","48.7%","46.6%",3.42,1.34,1.5
"LPL 2025 Split 3","2025-08-04","Invictus Gaming",11,7,4,35.4,222,177,1.25,1.02,,"5.7%",,,,"55%","55%",,,"64%","39%","73%","60%",,,"69%","50.5%","48.7%",3.38,1.29,1.58
"LPL 2025 Split 3","2025-08-04","JD Gaming",11,4,7,30.2,115,170,0.68,0.86,,"-3.8%",,,,"64%","55%",,,"55%","52%","36%","37%",,,"44%","49.5%","48.5%",3.51,1.29,1.31
"LPL 2025 Split 3","2025-08-04","LGD Gaming",13,7,6,30.9,174,194,0.9,0.92,,"-0.1%",,,,"31%","62%",,,"46%","51%","54%","44%",,,"36%","49.9%","49.2%",3.11,1.13,1.58
"LPL 2025 Split 3","2025-08-04","LNG Esports",12,2,10,33.4,122,211,0.58,0.83,,"-8.2%",,,,"67%","58%",,,"42%","64%","33%","30%",,,"15%","50.2%","47.0%",3.47,1.24,1.61
"LPL 2025 Split 3","2025-08-04","Ninjas in Pyjamas",10,6,4,32.6,135,107,1.26,0.74,,"2.1%",,,,"60%","50%",,,"60%","43%","40%","55%",,,"73%","49.5%","51.4%",3.59,1.32,1.63
"LPL 2025 Split 3","2025-08-04","Team WE",17,6,11,31.6,224,270,0.83,0.92,,"-1.9%",,,,"47%","47%",,,"47%","53%","59%","54%",,,"42%","49.9%","49.9%",3.51,1.36,1.62
"LPL 2025 Split 3","2025-08-04","ThunderTalk Gaming",9,4,5,31.7,117,113,1.04,0.81,,"-0.0%",,,,"56%","33%",,,"56%","44%","56%","57%",,,"67%","49.8%","50.3%",3.69,1.44,1.63
"LPL 2025 Split 3","2025-08-04","Top Esports",15,10,5,33.8,262,221,1.19,0.95,,"2.3%",,,,"60%","53%",,,"47%","51%","67%","53%",,,"65%","50.8%","52.0%",3.5,1.35,1.61
"LPL 2025 Split 3","2025-08-04","Ultra Prime",14,5,9,31.2,137,180,0.76,0.72,,"-2.2%",,,,"43%","36%",,,"64%","60%","57%","47%",,,"31%","49.6%","49.9%",3.65,1.29,1.34
"LPL 2025 Split 3","2025-08-04","Weibo Gaming",16,7,9,34.9,226,231,0.98,0.82,,"1.2%",,,,"50%","69%",,,"44%","52%","25%","41%",,,"45%","49.7%","51.1%",3.59,1.35,1.66
"LPL 2025 Split 3","2025-08-05","Anyone's Legend",14,7,7,31.8,214,199,1.08,0.93,,"1.1%",,,,"36%","43%",,,"57%","71%","50%","48%",,,"47%","50.3%","50.5%",3.63,1.39,1.68
"LPL 2025 Split 3","2025-08-05","Bilibili Gaming",9,8,1,34.3,210,114,1.84,1.05,,"11.7%",,,,"56%","78%",,,"33%","33%","44%","70%",,,"82%","51.1%","52.9%",3.7,1.45,1.83
"LPL 2025 Split 3","2025-08-05","EDward Gaming",10,10,0,31.9,186,68,2.74,0.79,,"11.0%",,,,"50%","60%",,,"30%","30%","60%","77%",,,"100%","51.2%","53.1%",3.67,1.28,1.81
"LPL 2025 Split 3","2025-08-05","FunPlus Phoenix",14,4,10,33.3,152,238,0.64,0.84,,"-9.5%",,,,"43%","14%",,,"57%","50%","57%","46%",,,"19%","48.7%","46.6%",3.42,1.34,1.5
"LPL 2025 Split 3","2025-08-05","Invictus Gaming",11,7,4,35.4,222,177,1.25,1.02,,"5.7%",,,,"55%","55%",,,"64%","39%","73%","60%",,,"69%","50.5%","48.7%",3.38,1.29,1.58
"LPL 2025 Split 3","2025-08-05","JD Gaming",11,4,7,30.2,115,170,0.68,0.86,,"-3.8%",,,,"64%","55%",,,"55%","52%","36%","37%",,,"44%","49.5%","48.5%",3.51,1.29,1.31
"LPL 2025 Split 3","2025-08-05","LGD Gaming",13,7,6,30.9,174,194,0.9,0.92,,"-0.1%",,,,"31%","62%",,,"46%","51%","54%","44%",,,"36%","49.9%","49.2%",3.11,1.13,1.58
"LPL 2025 Split 3","2025-08-05","LNG Esports",12,2,10,33.4,122,211,0.58,0.83,,"-8.2%",,,,"67%","58%",,,"42%","64%","33%","30%",,,"15%","50.2%","47.0%",3.47,1.24,1.61
"LPL 2025 Split 3","2025-08-05","Ninjas in Pyjamas",13,8,5,33.7,192,144,1.33,0.76,,"3.0%",,,,"62%","54%",,,"54%","54%","31%","55%",,,"73%","49.4%","52.0%",3.59,1.36,1.7
"LPL 2025 Split 3","2025-08-05","Team WE",17,6,11,31.6,224,270,0.83,0.92,,"-1.9%",,,,"47%","47%",,,"47%","53%","59%","54%",,,"42%","49.9%","49.9%",3.51,1.36,1.62
"LPL 2025 Split 3","2025-08-05","ThunderTalk Gaming",12,5,7,33.1,153,170,0.9,0.81,,"-1.5%",,,,"50%","33%",,,"58%","36%","67%","53%",,,"54%","50.1%","49.2%",3.72,1.47,1.66
"LPL 2025 Split 3","2025-08-05","Top Esports",18,12,6,33.4,306,272,1.13,0.96,,"0.3%",,,,"56%","50%",,,"44%","43%","56%","52%",,,"62%","50.6%","51.7%",3.53,1.34,1.6
"LPL 2025 Split 3","2025-08-05","Ultra Prime",14,5,9,31.2,137,180,0.76,0.72,,"-2.2%",,,,"43%","36%",,,"64%","60%","57%","47%",,,"31%","49.6%","49.9%",3.65,1.29,1.34
"LPL 2025 Split 3","2025-08-05","Weibo Gaming",16,7,9,34.9,226,231,0.98,0.82,,"1.2%",,,,"50%","69%",,,"44%","52%","25%","41%",,,"45%","49.7%","51.1%",3.59,1.35,1.66
"LPL 2025 Split 3","2025-08-06","Anyone's Legend",16,7,9,32.5,252,247,1.02,0.96,,"0.5%",,,,"31%","44%",,,"50%","69%","44%","47%",,,"44%","50.2%","50.6%",3.65,1.41,1.68
"LPL 2025 Split 3","2025-08-06","Bilibili Gaming",12,10,2,34.3,256,147,1.74,0.98,,"11.6%",,,,"58%","75%",,,"42%","36%","42%","69%",,,"79%","51.3%","53.3%",3.61,1.43,1.83
"LPL 2025 Split 3","2025-08-06","EDward Gaming",10,10,0,31.9,186,68,2.74,0.79,,"11.0%",,,,"50%","60%",,,"30%","30%","60%","77%",,,"100%","51.2%","53.1%",3.67,1.28,1.81
"LPL 2025 Split 3","2025-08-06","FunPlus Phoenix",14,4,10,33.3,152,238,0.64,0.84,,"-9.5%",,,,"43%","14%",,,"57%","50%","57%","46%",,,"19%","48.7%","46.6%",3.42,1.34,1.5
"LPL 2025 Split 3","2025-08-06","Invictus Gaming",13,9,4,35.7,270,215,1.26,1.04,,"5.3%",,,,"62%","54%",,,"69%","41%","77%","60%",,,"69%","50.5%","48.6%",3.37,1.27,1.59
"LPL 2025 Split 3","2025-08-06","JD Gaming",14,5,9,31,148,216,0.69,0.84,,"-5.4%",,,,"57%","50%",,,"50%","52%","43%","37%",,,"42%","49.1%","47.8%",3.53,1.28,1.3
"LPL 2025 Split 3","2025-08-06","LGD Gaming",13,7,6,30.9,174,194,0.9,0.92,,"-0.1%",,,,"31%","62%",,,"46%","51%","54%","44%",,,"36%","49.9%","49.2%",3.11,1.13,1.58
"LPL 2025 Split 3","2025-08-06","LNG Esports",12,2,10,33.4,122,211,0.58,0.83,,"-8.2%",,,,"67%","58%",,,"42%","64%","33%","30%",,,"15%","50.2%","47.0%",3.47,1.24,1.61
"LPL 2025 Split 3","2025-08-06","Ninjas in Pyjamas",13,8,5,33.7,192,144,1.33,0.76,,"3.0%",,,,"62%","54%",,,"54%","54%","31%","55%",,,"73%","49.4%","52.0%",3.59,1.36,1.7
"LPL 2025 Split 3","2025-08-06","Team WE",17,6,11,31.6,224,270,0.83,0.92,,"-1.9%",,,,"47%","47%",,,"47%","53%","59%","54%",,,"42%","49.9%","49.9%",3.51,1.36,1.62
"LPL 2025 Split 3","2025-08-06","ThunderTalk Gaming",12,5,7,33.1,153,170,0.9,0.81,,"-1.5%",,,,"50%","33%",,,"58%","36%","67%","53%",,,"54%","50.1%","49.2%",3.72,1.47,1.66
"LPL 2025 Split 3","2025-08-06","Top Esports",18,12,6,33.4,306,272,1.13,0.96,,"0.3%",,,,"56%","50%",,,"44%","43%","56%","52%",,,"62%","50.6%","51.7%",3.53,1.34,1.6
"LPL 2025 Split 3","2025-08-06","Ultra Prime",14,5,9,31.2,137,180,0.76,0.72,,"-2.2%",,,,"43%","36%",,,"64%","60%","57%","47%",,,"31%","49.6%","49.9%",3.65,1.29,1.34
"LPL 2025 Split 3","2025-08-06","Weibo Gaming",16,7,9,34.9,226,231,0.98,0.82,,"1.2%",,,,"50%","69%",,,"44%","52%","25%","41%",,,"45%","49.7%","51.1%",3.59,1.35,1.66
"LPL 2025 Split 3","2025-08-07","Anyone's Legend",16,7,9,32.5,252,247,1.02,0.96,,"0.5%",,,,"31%","44%",,,"50%","69%","44%","47%",,,"44%","50.2%","50.6%",3.65,1.41,1.68
"LPL 2025 Split 3","2025-08-07","Bilibili Gaming",12,10,2,34.3,256,147,1.74,0.98,,"11.6%",,,,"58%","75%",,,"42%","36%","42%","69%",,,"79%","51.3%","53.3%",3.61,1.43,1.83
"LPL 2025 Split 3","2025-08-07","EDward Gaming",10,10,0,31.9,186,68,2.74,0.79,,"11.0%",,,,"50%","60%",,,"30%","30%","60%","77%",,,"100%","51.2%","53.1%",3.67,1.28,1.81
"LPL 2025 Split 3","2025-08-07","FunPlus Phoenix",14,4,10,33.3,152,238,0.64,0.84,,"-9.5%",,,,"43%","14%",,,"57%","50%","57%","46%",,,"19%","48.7%","46.6%",3.42,1.34,1.5
"LPL 2025 Split 3","2025-08-07","Invictus Gaming",13,9,4,35.7,270,215,1.26,1.04,,"5.3%",,,,"62%","54%",,,"69%","41%","77%","60%",,,"69%","50.5%","48.6%",3.37,1.27,1.59
"LPL 2025 Split 3","2025-08-07","JD Gaming",14,5,9,31,148,216,0.69,0.84,,"-5.4%",,,,"57%","50%",,,"50%","52%","43%","37%",,,"42%","49.1%","47.8%",3.53,1.28,1.3
"LPL 2025 Split 3","2025-08-07","LGD Gaming",15,7,8,31.7,200,244,0.82,0.93,,"-1.3%",,,,"40%","60%",,,"40%","47%","53%","42%",,,"36%","49.8%","49.0%",3.15,1.15,1.56
"LPL 2025 Split 3","2025-08-07","LNG Esports",14,4,10,33.9,172,238,0.72,0.86,,"-5.7%",,,,"57%","57%",,,"50%","67%","36%","35%",,,"25%","50.3%","47.8%",3.49,1.3,1.58
"LPL 2025 Split 3","2025-08-07","Ninjas in Pyjamas",16,10,6,33.4,244,193,1.26,0.81,,"2.6%",,,,"69%","56%",,,"50%","54%","25%","53%",,,"72%","49.4%","52.1%",3.6,1.38,1.67
"LPL 2025 Split 3","2025-08-07","Team WE",17,6,11,31.6,224,270,0.83,0.92,,"-1.9%",,,,"47%","47%",,,"47%","53%","59%","54%",,,"42%","49.9%","49.9%",3.51,1.36,1.62
"LPL 2025 Split 3","2025-08-07","ThunderTalk Gaming",15,6,9,32.9,202,222,0.91,0.86,,"-1.4%",,,,"40%","33%",,,"60%","38%","73%","54%",,,"50%","50.2%","48.8%",3.73,1.49,1.63
"LPL 2025 Split 3","2025-08-07","Top Esports",18,12,6,33.4,306,272,1.13,0.96,,"0.3%",,,,"56%","50%",,,"44%","43%","56%","52%",,,"62%","50.6%","51.7%",3.53,1.34,1.6
