vs  teamA   scoreA  scoreB  teamB   round   patch   date
Top Esports vs JD Gaming	Top Esports	2   1	JD Gaming	WEEK4	15.8	2025-04-27
WBG vs IG	Weibo Gaming	2   1	Invictus Gaming	WEEK4	15.8	2025-04-27
NIP vs AL	Ninjas in Pyjamas	0   2	Anyone s Legend	WEEK4	15.8	2025-04-27
JD Gaming vs TT	TT	1   2	JD Gaming	WEEK4	15.8	2025-04-26
EDG vs Ultra Prime	Ultra Prime	2   1	Edward Gaming	WEEK4	15.8	2025-04-26
NIP vs BLG	Ninjas in Pyjamas	0   2	Bilibili Gaming	WEEK4	15.8	2025-04-25
Team WE vs FPX	Team WE	2   1	Funplus Phoenix	WEEK4	15.8	2025-04-25
AL vs JD Gaming	Anyone s Legend	0   2	JD Gaming	WEEK4	15.8	2025-04-24
WBG vs Team WE	Weibo Gaming	1   2	Team WE	WEEK4	15.8	2025-04-24
NIP vs Top Esports	Top Esports	2   1	Ninjas in Pyjamas	WEEK4	15.8	2025-04-23
OMG vs LNG Esports	OMG	0   2	LNG Esports	WEEK4	15.8	2025-04-23
TT vs Team WE	TT	0   2	Team WE	WEEK4	15.8	2025-04-22
LGD Gaming vs RNG	Royal Never Give Up	0   2	LGD Gaming	WEEK4	15.8	2025-04-22
Team WE vs IG	Team WE	0   2	Invictus Gaming	WEEK4	15.8	2025-04-21
JD Gaming vs WBG	JD Gaming	1   2	Weibo Gaming	WEEK4	15.8	2025-04-21
FPX vs NIP	Funplus Phoenix	2   0	Ninjas in Pyjamas	WEEK3	15.8	2025-04-20
BLG vs Top Esports	Bilibili Gaming	1   2	Top Esports	WEEK3	15.8	2025-04-20
LNG Esports vs Ultra Prime	LNG Esports	2   0	Ultra Prime	WEEK3	15.8	2025-04-20
Team WE vs AL	Anyone s Legend	2   1	Team WE	WEEK3	15.8	2025-04-19
OMG vs EDG	Edward Gaming	2   0	OMG	WEEK3	15.8	2025-04-19
IG vs JD Gaming	Invictus Gaming	2   1	JD Gaming	WEEK3	15.7	2025-04-18
TT vs NIP	TT	2   1	Ninjas in Pyjamas	WEEK3	15.7	2025-04-18
WBG vs NIP	Weibo Gaming	2   1	Ninjas in Pyjamas	WEEK3	15.7	2025-04-17
BLG vs Team WE	Team WE	1   2	Bilibili Gaming	WEEK3	15.7	2025-04-17
Team WE vs Top Esports	Top Esports	2   1	Team WE	WEEK3	15.7	2025-04-16
LGD Gaming vs LNG Esports	LGD Gaming	2   0	LNG Esports	WEEK3	15.7	2025-04-16
NIP vs IG	Invictus Gaming	1   2	Ninjas in Pyjamas	WEEK3	15.7	2025-04-15
AL vs TT	TT	0   2	Anyone s Legend	WEEK3	15.7	2025-04-15
