tournament;date;Team;GP;AGT;KD;CKPM;GPR;GSPD;EGR;MLR;GD15;FB%;FT%;F3T%;PPG;HLD%;GRB%;FD%;DRG%;ELD%;FBN%;BN%;LNE%;JNG%;WPM;CWPM;WCPM;winrate%
LPL 2025 Split 3;2025-07-19;EDward Gaming;2;32.4;2.92;0.72;;0.109;;;;0.5;1.0;;;0.5;0.5;1.0;0.89;;;1.0;0.504;0.532;3.29;1.12;1.73;1.0
LPL 2025 Split 3;2025-07-19;FunPlus Phoenix;3;32.9;0.75;0.57;;-0.095;;;;0.33;0.0;;;0.67;0.44;1.0;0.56;;;0.25;0.488;0.45299999999999996;3.62;1.42;1.3;0.3333333333333333
LPL 2025 Split 3;2025-07-19;Invictus Gaming;3;33.8;0.89;1.12;;-0.001;;;;0.67;0.67;;;0.67;0.44;1.0;0.62;;;0.67;0.496;0.47200000000000003;3.17;1.28;1.5;0.3333333333333333
LPL 2025 Split 3;2025-07-19;Top Esports;3;33.8;1.11;1.12;;0.001;;;;0.33;0.33;;;0.33;0.56;0.0;0.38;;;0.33;0.504;0.528;3.61;1.53;1.37;0.6666666666666666
LPL 2025 Split 3;2025-07-19;Ultra Prime;2;32.4;0.34;0.72;;-0.109;;;;0.5;0.0;;;0.5;0.5;0.0;0.11;;;0.0;0.496;0.46799999999999997;3.7;1.29;1.17;0.0
LPL 2025 Split 3;2025-07-19;Weibo Gaming;3;32.9;1.33;0.57;;0.095;;;;0.67;1.0;;;0.33;0.56;0.0;0.44;;;0.75;0.512;0.547;3.44;1.22;2.02;0.6666666666666666
LPL 2025 Split 3;2025-07-20;EDward Gaming;4;31.1;3.33;0.73;;0.124;;;;0.75;0.75;;;0.25;0.5;0.5;0.72;;;1.0;0.507;0.5379999999999999;3.45;1.15;1.86;1.0
LPL 2025 Split 3;2025-07-20;FunPlus Phoenix;3;32.9;0.75;0.57;;-0.095;;;;0.33;0.0;;;0.67;0.44;1.0;0.56;;;0.25;0.488;0.45299999999999996;3.62;1.42;1.3;0.3333333333333333
LPL 2025 Split 3;2025-07-20;Invictus Gaming;3;33.8;0.89;1.12;;-0.001;;;;0.67;0.67;;;0.67;0.44;1.0;0.62;;;0.67;0.496;0.47200000000000003;3.17;1.28;1.5;0.3333333333333333
LPL 2025 Split 3;2025-07-20;ThunderTalk Gaming;2;29.7;0.26;0.74;;-0.139;;;;0.0;0.5;;;1.0;0.5;1.0;0.44;;;0.0;0.489;0.455;3.86;1.39;1.59;0.0
LPL 2025 Split 3;2025-07-20;Top Esports;6;36.8;1.19;0.92;;0.013000000000000001;;;;0.33;0.17;;;0.5;0.44;0.5;0.48;;;0.63;0.505;0.521;3.47;1.43;1.52;0.6666666666666666
LPL 2025 Split 3;2025-07-20;Ultra Prime;2;32.4;0.34;0.72;;-0.109;;;;0.5;0.0;;;0.5;0.5;0.0;0.11;;;0.0;0.496;0.46799999999999997;3.7;1.29;1.17;0.0
LPL 2025 Split 3;2025-07-20;Weibo Gaming;6;36.4;0.95;0.67;;0.035;;;;0.67;1.0;;;0.33;0.61;0.0;0.44;;;0.44;0.503;0.516;3.64;1.35;1.84;0.5
LPL 2025 Split 3;2025-07-21;EDward Gaming;4;31.1;3.33;0.73;;0.124;;;;0.75;0.75;;;0.25;0.5;0.5;0.72;;;1.0;0.507;0.5379999999999999;3.45;1.15;1.86;1.0
LPL 2025 Split 3;2025-07-21;FunPlus Phoenix;3;32.9;0.75;0.57;;-0.095;;;;0.33;0.0;;;0.67;0.44;1.0;0.56;;;0.25;0.488;0.45299999999999996;3.62;1.42;1.3;0.3333333333333333
LPL 2025 Split 3;2025-07-21;Invictus Gaming;3;33.8;0.89;1.12;;-0.001;;;;0.67;0.67;;;0.67;0.44;1.0;0.62;;;0.67;0.496;0.47200000000000003;3.17;1.28;1.5;0.3333333333333333
LPL 2025 Split 3;2025-07-21;LNG Esports;2;35.6;0.2;0.51;;-0.135;;;;0.5;1.0;;;0.5;1.0;0.5;0.3;;;0.0;0.511;0.42;3.63;1.31;1.77;0.0
LPL 2025 Split 3;2025-07-21;Ninjas in Pyjamas;2;35.6;5.0;0.51;;0.135;;;;0.5;0.0;;;0.5;0.0;0.5;0.7;;;1.0;0.489;0.58;3.73;1.29;1.66;1.0
LPL 2025 Split 3;2025-07-21;ThunderTalk Gaming;5;29.7;0.96;0.71;;-0.039;;;;0.6;0.4;;;0.8;0.33;0.6;0.57;;;0.5;0.5;0.488;3.6;1.4;1.71;0.4
LPL 2025 Split 3;2025-07-21;Top Esports;6;36.8;1.19;0.92;;0.013000000000000001;;;;0.33;0.17;;;0.5;0.44;0.5;0.48;;;0.63;0.505;0.521;3.47;1.43;1.52;0.6666666666666666
LPL 2025 Split 3;2025-07-21;Ultra Prime;5;30.8;0.4;0.71;;-0.061;;;;0.2;0.4;;;0.4;0.67;0.4;0.26;;;0.0;0.494;0.48100000000000004;3.77;1.41;1.31;0.2
LPL 2025 Split 3;2025-07-21;Weibo Gaming;6;36.4;0.95;0.67;;0.035;;;;0.67;1.0;;;0.33;0.61;0.0;0.44;;;0.44;0.503;0.516;3.64;1.35;1.84;0.5
LPL 2025 Split 3;2025-07-22;EDward Gaming;4;31.1;3.33;0.73;;0.124;;;;0.75;0.75;;;0.25;0.5;0.5;0.72;;;1.0;0.507;0.5379999999999999;3.45;1.15;1.86;1.0
LPL 2025 Split 3;2025-07-22;FunPlus Phoenix;3;32.9;0.75;0.57;;-0.095;;;;0.33;0.0;;;0.67;0.44;1.0;0.56;;;0.25;0.488;0.45299999999999996;3.62;1.42;1.3;0.3333333333333333
LPL 2025 Split 3;2025-07-22;Invictus Gaming;5;33.5;1.22;1.14;;0.046;;;;0.8;0.8;;;0.8;0.47;0.8;0.59;;;0.83;0.501;0.491;3.27;1.32;1.55;0.6
LPL 2025 Split 3;2025-07-22;LGD Gaming;3;30.8;0.57;0.99;;-0.017;;;;0.0;0.33;;;0.0;0.44;0.33;0.31;;;0.33;0.505;0.49200000000000005;2.98;1.11;1.53;0.3333333333333333
LPL 2025 Split 3;2025-07-22;LNG Esports;2;35.6;0.2;0.51;;-0.135;;;;0.5;1.0;;;0.5;1.0;0.5;0.3;;;0.0;0.511;0.42;3.63;1.31;1.77;0.0
LPL 2025 Split 3;2025-07-22;Ninjas in Pyjamas;5;32.7;2.26;0.78;;0.064;;;;0.8;0.4;;;0.8;0.33;0.6;0.7;;;0.83;0.493;0.537;3.67;1.4;1.46;0.8
LPL 2025 Split 3;2025-07-22;Team WE;2;33.1;0.5;1.18;;-0.11599999999999999;;;;0.0;0.0;;;0.0;0.5;0.5;0.44;;;0.0;0.491;0.48100000000000004;3.52;1.31;1.54;0.0
LPL 2025 Split 3;2025-07-22;ThunderTalk Gaming;5;29.7;0.96;0.71;;-0.039;;;;0.6;0.4;;;0.8;0.33;0.6;0.57;;;0.5;0.5;0.488;3.6;1.4;1.71;0.4
LPL 2025 Split 3;2025-07-22;Top Esports;6;36.8;1.19;0.92;;0.013000000000000001;;;;0.33;0.17;;;0.5;0.44;0.5;0.48;;;0.63;0.505;0.521;3.47;1.43;1.52;0.6666666666666666
LPL 2025 Split 3;2025-07-22;Ultra Prime;5;30.8;0.4;0.71;;-0.061;;;;0.2;0.4;;;0.4;0.67;0.4;0.26;;;0.0;0.494;0.48100000000000004;3.77;1.41;1.31;0.2
LPL 2025 Split 3;2025-07-22;Weibo Gaming;6;36.4;0.95;0.67;;0.035;;;;0.67;1.0;;;0.33;0.61;0.0;0.44;;;0.44;0.503;0.516;3.64;1.35;1.84;0.5
LPL 2025 Split 3;2025-07-23;EDward Gaming;4;31.1;3.33;0.73;;0.124;;;;0.75;0.75;;;0.25;0.5;0.5;0.72;;;1.0;0.507;0.5379999999999999;3.45;1.15;1.86;1.0
LPL 2025 Split 3;2025-07-23;FunPlus Phoenix;5;32.6;0.55;0.71;;-0.105;;;;0.2;0.0;;;0.6;0.4;0.6;0.38;;;0.17;0.485;0.451;3.58;1.37;1.34;0.2
LPL 2025 Split 3;2025-07-23;Invictus Gaming;5;33.5;1.22;1.14;;0.046;;;;0.8;0.8;;;0.8;0.47;0.8;0.59;;;0.83;0.501;0.491;3.27;1.32;1.55;0.6
LPL 2025 Split 3;2025-07-23;LGD Gaming;3;30.8;0.57;0.99;;-0.017;;;;0.0;0.33;;;0.0;0.44;0.33;0.31;;;0.33;0.505;0.49200000000000005;2.98;1.11;1.53;0.3333333333333333
LPL 2025 Split 3;2025-07-23;LNG Esports;2;35.6;0.2;0.51;;-0.135;;;;0.5;1.0;;;0.5;1.0;0.5;0.3;;;0.0;0.511;0.42;3.63;1.31;1.77;0.0
LPL 2025 Split 3;2025-07-23;Ninjas in Pyjamas;5;32.7;2.26;0.78;;0.064;;;;0.8;0.4;;;0.8;0.33;0.6;0.7;;;0.83;0.493;0.537;3.67;1.4;1.46;0.8
LPL 2025 Split 3;2025-07-23;Team WE;5;32.7;0.59;1.07;;-0.08;;;;0.6;0.4;;;0.4;0.53;0.6;0.5;;;0.17;0.498;0.473;3.5;1.4;1.51;0.2
LPL 2025 Split 3;2025-07-23;ThunderTalk Gaming;5;29.7;0.96;0.71;;-0.039;;;;0.6;0.4;;;0.8;0.33;0.6;0.57;;;0.5;0.5;0.488;3.6;1.4;1.71;0.4
LPL 2025 Split 3;2025-07-23;Top Esports;8;35.6;1.39;0.92;;0.04;;;;0.5;0.38;;;0.5;0.5;0.63;0.59;;;0.7;0.509;0.528;3.47;1.42;1.63;0.75
LPL 2025 Split 3;2025-07-23;Ultra Prime;5;30.8;0.4;0.71;;-0.061;;;;0.2;0.4;;;0.4;0.67;0.4;0.26;;;0.0;0.494;0.48100000000000004;3.77;1.41;1.31;0.2
LPL 2025 Split 3;2025-07-23;Weibo Gaming;9;35.1;1.13;0.77;;0.042;;;;0.44;0.78;;;0.33;0.56;0.11;0.45;;;0.5;0.501;0.522;3.57;1.36;1.79;0.5555555555555556
LPL 2025 Split 3;2025-07-24;EDward Gaming;4;31.1;3.33;0.73;;0.124;;;;0.75;0.75;;;0.25;0.5;0.5;0.72;;;1.0;0.507;0.5379999999999999;3.45;1.15;1.86;1.0
LPL 2025 Split 3;2025-07-24;FunPlus Phoenix;5;32.6;0.55;0.71;;-0.105;;;;0.2;0.0;;;0.6;0.4;0.6;0.38;;;0.17;0.485;0.451;3.58;1.37;1.34;0.2
LPL 2025 Split 3;2025-07-24;Invictus Gaming;7;32.5;1.42;1.11;;0.07400000000000001;;;;0.71;0.71;;;0.86;0.43;0.71;0.63;;;0.86;0.503;0.491;3.29;1.28;1.59;0.7142857142857143
LPL 2025 Split 3;2025-07-24;JD Gaming;2;29.9;0.42;1.02;;-0.145;;;;0.5;0.5;;;0.0;0.67;0.5;0.25;;;0.0;0.493;0.51;3.35;1.34;1.17;0.0
LPL 2025 Split 3;2025-07-24;LGD Gaming;3;30.8;0.57;0.99;;-0.017;;;;0.0;0.33;;;0.0;0.44;0.33;0.31;;;0.33;0.505;0.49200000000000005;2.98;1.11;1.53;0.3333333333333333
LPL 2025 Split 3;2025-07-24;LNG Esports;4;35.5;0.36;0.7;;-0.11900000000000001;;;;0.5;0.75;;;0.5;0.58;0.75;0.32;;;0.0;0.511;0.433;3.59;1.29;1.74;0.0
LPL 2025 Split 3;2025-07-24;Ninjas in Pyjamas;5;32.7;2.26;0.78;;0.064;;;;0.8;0.4;;;0.8;0.33;0.6;0.7;;;0.83;0.493;0.537;3.67;1.4;1.46;0.8
LPL 2025 Split 3;2025-07-24;Team WE;5;32.7;0.59;1.07;;-0.08;;;;0.6;0.4;;;0.4;0.53;0.6;0.5;;;0.17;0.498;0.473;3.5;1.4;1.51;0.2
LPL 2025 Split 3;2025-07-24;ThunderTalk Gaming;7;31.4;1.28;0.77;;0.002;;;;0.57;0.43;;;0.71;0.48;0.43;0.6;;;0.71;0.49700000000000005;0.507;3.64;1.42;1.68;0.5714285714285714
LPL 2025 Split 3;2025-07-24;Top Esports;8;35.6;1.39;0.92;;0.04;;;;0.5;0.38;;;0.5;0.5;0.63;0.59;;;0.7;0.509;0.528;3.47;1.42;1.63;0.75
LPL 2025 Split 3;2025-07-24;Ultra Prime;5;30.8;0.4;0.71;;-0.061;;;;0.2;0.4;;;0.4;0.67;0.4;0.26;;;0.0;0.494;0.48100000000000004;3.77;1.41;1.31;0.2
LPL 2025 Split 3;2025-07-24;Weibo Gaming;9;35.1;1.13;0.77;;0.042;;;;0.44;0.78;;;0.33;0.56;0.11;0.45;;;0.5;0.501;0.522;3.57;1.36;1.79;0.5555555555555556
LPL 2025 Split 3;2025-07-25;EDward Gaming;6;30.8;3.08;0.81;;0.11599999999999999;;;;0.67;0.67;;;0.33;0.44;0.5;0.69;;;1.0;0.509;0.527;3.56;1.23;1.78;1.0
LPL 2025 Split 3;2025-07-25;FunPlus Phoenix;5;32.6;0.55;0.71;;-0.105;;;;0.2;0.0;;;0.6;0.4;0.6;0.38;;;0.17;0.485;0.451;3.58;1.37;1.34;0.2
LPL 2025 Split 3;2025-07-25;Invictus Gaming;7;32.5;1.42;1.11;;0.07400000000000001;;;;0.71;0.71;;;0.86;0.43;0.71;0.63;;;0.86;0.503;0.491;3.29;1.28;1.59;0.7142857142857143
LPL 2025 Split 3;2025-07-25;JD Gaming;2;29.9;0.42;1.02;;-0.145;;;;0.5;0.5;;;0.0;0.67;0.5;0.25;;;0.0;0.493;0.51;3.35;1.34;1.17;0.0
LPL 2025 Split 3;2025-07-25;LGD Gaming;6;30.9;0.92;1.02;;0.027000000000000003;;;;0.17;0.5;;;0.17;0.5;0.67;0.44;;;0.4;0.505;0.49700000000000005;3.03;1.11;1.54;0.5
LPL 2025 Split 3;2025-07-25;LNG Esports;7;33.6;0.51;0.83;;-0.099;;;;0.57;0.57;;;0.57;0.52;0.43;0.35;;;0.13;0.504;0.461;3.5;1.25;1.64;0.14285714285714285
LPL 2025 Split 3;2025-07-25;Ninjas in Pyjamas;7;32.0;1.23;0.83;;0.018000000000000002;;;;0.71;0.43;;;0.71;0.43;0.57;0.61;;;0.71;0.49200000000000005;0.525;3.55;1.37;1.53;0.5714285714285714
LPL 2025 Split 3;2025-07-25;Team WE;5;32.7;0.59;1.07;;-0.08;;;;0.6;0.4;;;0.4;0.53;0.6;0.5;;;0.17;0.498;0.473;3.5;1.4;1.51;0.2
LPL 2025 Split 3;2025-07-25;ThunderTalk Gaming;7;31.4;1.28;0.77;;0.002;;;;0.57;0.43;;;0.71;0.48;0.43;0.6;;;0.71;0.49700000000000005;0.507;3.64;1.42;1.68;0.5714285714285714
LPL 2025 Split 3;2025-07-25;Top Esports;8;35.6;1.39;0.92;;0.04;;;;0.5;0.38;;;0.5;0.5;0.63;0.59;;;0.7;0.509;0.528;3.47;1.42;1.63;0.75
LPL 2025 Split 3;2025-07-25;Ultra Prime;5;30.8;0.4;0.71;;-0.061;;;;0.2;0.4;;;0.4;0.67;0.4;0.26;;;0.0;0.494;0.48100000000000004;3.77;1.41;1.31;0.2
LPL 2025 Split 3;2025-07-25;Weibo Gaming;9;35.1;1.13;0.77;;0.042;;;;0.44;0.78;;;0.33;0.56;0.11;0.45;;;0.5;0.501;0.522;3.57;1.36;1.79;0.5555555555555556
LPL 2025 Split 3;2025-07-26;Anyone's Legend;3;35.4;0.82;0.98;;-0.084;;;;0.33;0.33;;;0.67;0.67;0.67;0.47;;;0.4;0.499;0.499;3.61;1.34;1.83;0.3333333333333333
LPL 2025 Split 3;2025-07-26;Bilibili Gaming;3;35.4;1.21;0.98;;0.084;;;;0.67;0.67;;;0.33;0.33;0.33;0.53;;;0.6;0.501;0.501;3.75;1.47;1.88;0.6666666666666666
LPL 2025 Split 3;2025-07-26;EDward Gaming;6;30.8;3.08;0.81;;0.11599999999999999;;;;0.67;0.67;;;0.33;0.44;0.5;0.69;;;1.0;0.509;0.527;3.56;1.23;1.78;1.0
LPL 2025 Split 3;2025-07-26;FunPlus Phoenix;5;32.6;0.55;0.71;;-0.105;;;;0.2;0.0;;;0.6;0.4;0.6;0.38;;;0.17;0.485;0.451;3.58;1.37;1.34;0.2
LPL 2025 Split 3;2025-07-26;Invictus Gaming;7;32.5;1.42;1.11;;0.07400000000000001;;;;0.71;0.71;;;0.86;0.43;0.71;0.63;;;0.86;0.503;0.491;3.29;1.28;1.59;0.7142857142857143
LPL 2025 Split 3;2025-07-26;JD Gaming;5;29.7;0.71;0.88;;-0.025;;;;0.6;0.8;;;0.4;0.67;0.4;0.4;;;0.5;0.498;0.499;3.51;1.35;1.33;0.4
LPL 2025 Split 3;2025-07-26;LGD Gaming;6;30.9;0.92;1.02;;0.027000000000000003;;;;0.17;0.5;;;0.17;0.5;0.67;0.44;;;0.4;0.505;0.49700000000000005;3.03;1.11;1.54;0.5
LPL 2025 Split 3;2025-07-26;LNG Esports;7;33.6;0.51;0.83;;-0.099;;;;0.57;0.57;;;0.57;0.52;0.43;0.35;;;0.13;0.504;0.461;3.5;1.25;1.64;0.14285714285714285
LPL 2025 Split 3;2025-07-26;Ninjas in Pyjamas;10;32.6;1.26;0.74;;0.021;;;;0.6;0.5;;;0.6;0.43;0.4;0.55;;;0.73;0.495;0.514;3.59;1.32;1.63;0.6
LPL 2025 Split 3;2025-07-26;Team WE;8;31.5;0.67;0.97;;-0.07;;;;0.5;0.25;;;0.38;0.46;0.63;0.5;;;0.22;0.498;0.486;3.55;1.35;1.5;0.25
LPL 2025 Split 3;2025-07-26;ThunderTalk Gaming;7;31.4;1.28;0.77;;0.002;;;;0.57;0.43;;;0.71;0.48;0.43;0.6;;;0.71;0.49700000000000005;0.507;3.64;1.42;1.68;0.5714285714285714
LPL 2025 Split 3;2025-07-26;Top Esports;8;35.6;1.39;0.92;;0.04;;;;0.5;0.38;;;0.5;0.5;0.63;0.59;;;0.7;0.509;0.528;3.47;1.42;1.63;0.75
LPL 2025 Split 3;2025-07-26;Ultra Prime;8;32.0;0.49;0.64;;-0.049;;;;0.38;0.38;;;0.5;0.63;0.63;0.39;;;0.13;0.495;0.49200000000000005;3.72;1.36;1.38;0.25
LPL 2025 Split 3;2025-07-26;Weibo Gaming;9;35.1;1.13;0.77;;0.042;;;;0.44;0.78;;;0.33;0.56;0.11;0.45;;;0.5;0.501;0.522;3.57;1.36;1.79;0.5555555555555556
LPL 2025 Split 3;2025-07-27;Anyone's Legend;6;32.6;0.8;0.92;;-0.057999999999999996;;;;0.17;0.33;;;0.5;0.83;0.5;0.44;;;0.29;0.5;0.495;3.6;1.33;1.73;0.3333333333333333
LPL 2025 Split 3;2025-07-27;Bilibili Gaming;5;33.2;1.64;1.05;;0.135;;;;0.6;0.8;;;0.4;0.33;0.4;0.64;;;0.71;0.51;0.537;3.68;1.44;1.81;0.8
LPL 2025 Split 3;2025-07-27;EDward Gaming;6;30.8;3.08;0.81;;0.11599999999999999;;;;0.67;0.67;;;0.33;0.44;0.5;0.69;;;1.0;0.509;0.527;3.56;1.23;1.78;1.0
LPL 2025 Split 3;2025-07-27;FunPlus Phoenix;7;31.9;0.48;0.83;;-0.136;;;;0.29;0.0;;;0.57;0.48;0.57;0.32;;;0.13;0.48200000000000004;0.439;3.54;1.36;1.41;0.14285714285714285
LPL 2025 Split 3;2025-07-27;Invictus Gaming;7;32.5;1.42;1.11;;0.07400000000000001;;;;0.71;0.71;;;0.86;0.43;0.71;0.63;;;0.86;0.503;0.491;3.29;1.28;1.59;0.7142857142857143
LPL 2025 Split 3;2025-07-27;JD Gaming;5;29.7;0.71;0.88;;-0.025;;;;0.6;0.8;;;0.4;0.67;0.4;0.4;;;0.5;0.498;0.499;3.51;1.35;1.33;0.4
LPL 2025 Split 3;2025-07-27;LGD Gaming;6;30.9;0.92;1.02;;0.027000000000000003;;;;0.17;0.5;;;0.17;0.5;0.67;0.44;;;0.4;0.505;0.49700000000000005;3.03;1.11;1.54;0.5
LPL 2025 Split 3;2025-07-27;LNG Esports;7;33.6;0.51;0.83;;-0.099;;;;0.57;0.57;;;0.57;0.52;0.43;0.35;;;0.13;0.504;0.461;3.5;1.25;1.64;0.14285714285714285
LPL 2025 Split 3;2025-07-27;Ninjas in Pyjamas;10;32.6;1.26;0.74;;0.021;;;;0.6;0.5;;;0.6;0.43;0.4;0.55;;;0.73;0.495;0.514;3.59;1.32;1.63;0.6
LPL 2025 Split 3;2025-07-27;Team WE;8;31.5;0.67;0.97;;-0.07;;;;0.5;0.25;;;0.38;0.46;0.63;0.5;;;0.22;0.498;0.486;3.55;1.35;1.5;0.25
LPL 2025 Split 3;2025-07-27;ThunderTalk Gaming;7;31.4;1.28;0.77;;0.002;;;;0.57;0.43;;;0.71;0.48;0.43;0.6;;;0.71;0.49700000000000005;0.507;3.64;1.42;1.68;0.5714285714285714
LPL 2025 Split 3;2025-07-27;Top Esports;8;35.6;1.39;0.92;;0.04;;;;0.5;0.38;;;0.5;0.5;0.63;0.59;;;0.7;0.509;0.528;3.47;1.42;1.63;0.75
LPL 2025 Split 3;2025-07-27;Ultra Prime;8;32.0;0.49;0.64;;-0.049;;;;0.38;0.38;;;0.5;0.63;0.63;0.39;;;0.13;0.495;0.49200000000000005;3.72;1.36;1.38;0.25
LPL 2025 Split 3;2025-07-27;Weibo Gaming;12;33.8;1.17;0.79;;0.039;;;;0.58;0.75;;;0.42;0.42;0.25;0.47;;;0.57;0.5;0.519;3.62;1.36;1.75;0.5833333333333334
LPL 2025 Split 3;2025-07-28;Anyone's Legend;6;32.6;0.8;0.92;;-0.057999999999999996;;;;0.17;0.33;;;0.5;0.83;0.5;0.44;;;0.29;0.5;0.495;3.6;1.33;1.73;0.3333333333333333
LPL 2025 Split 3;2025-07-28;Bilibili Gaming;5;33.2;1.64;1.05;;0.135;;;;0.6;0.8;;;0.4;0.33;0.4;0.64;;;0.71;0.51;0.537;3.68;1.44;1.81;0.8
LPL 2025 Split 3;2025-07-28;EDward Gaming;8;31.3;2.96;0.82;;0.12;;;;0.5;0.63;;;0.25;0.38;0.5;0.74;;;1.0;0.511;0.527;3.6;1.23;1.75;1.0
LPL 2025 Split 3;2025-07-28;FunPlus Phoenix;7;31.9;0.48;0.83;;-0.136;;;;0.29;0.0;;;0.57;0.48;0.57;0.32;;;0.13;0.48200000000000004;0.439;3.54;1.36;1.41;0.14285714285714285
LPL 2025 Split 3;2025-07-28;Invictus Gaming;7;32.5;1.42;1.11;;0.07400000000000001;;;;0.71;0.71;;;0.86;0.43;0.71;0.63;;;0.86;0.503;0.491;3.29;1.28;1.59;0.7142857142857143
LPL 2025 Split 3;2025-07-28;JD Gaming;7;29.4;0.56;0.89;;-0.053;;;;0.43;0.57;;;0.57;0.57;0.29;0.39;;;0.33;0.491;0.485;3.42;1.28;1.23;0.2857142857142857
LPL 2025 Split 3;2025-07-28;LGD Gaming;8;31.3;0.76;0.97;;-0.013000000000000001;;;;0.38;0.5;;;0.38;0.58;0.63;0.36;;;0.29;0.499;0.491;3.06;1.15;1.5;0.375
LPL 2025 Split 3;2025-07-28;LNG Esports;7;33.6;0.51;0.83;;-0.099;;;;0.57;0.57;;;0.57;0.52;0.43;0.35;;;0.13;0.504;0.461;3.5;1.25;1.64;0.14285714285714285
LPL 2025 Split 3;2025-07-28;Ninjas in Pyjamas;10;32.6;1.26;0.74;;0.021;;;;0.6;0.5;;;0.6;0.43;0.4;0.55;;;0.73;0.495;0.514;3.59;1.32;1.63;0.6
LPL 2025 Split 3;2025-07-28;Team WE;8;31.5;0.67;0.97;;-0.07;;;;0.5;0.25;;;0.38;0.46;0.63;0.5;;;0.22;0.498;0.486;3.55;1.35;1.5;0.25
LPL 2025 Split 3;2025-07-28;ThunderTalk Gaming;7;31.4;1.28;0.77;;0.002;;;;0.57;0.43;;;0.71;0.48;0.43;0.6;;;0.71;0.49700000000000005;0.507;3.64;1.42;1.68;0.5714285714285714
LPL 2025 Split 3;2025-07-28;Top Esports;10;34.2;1.6;0.92;;0.057;;;;0.6;0.5;;;0.4;0.53;0.7;0.6;;;0.75;0.513;0.5329999999999999;3.47;1.35;1.54;0.8
LPL 2025 Split 3;2025-07-28;Ultra Prime;8;32.0;0.49;0.64;;-0.049;;;;0.38;0.38;;;0.5;0.63;0.63;0.39;;;0.13;0.495;0.49200000000000005;3.72;1.36;1.38;0.25
LPL 2025 Split 3;2025-07-28;Weibo Gaming;12;33.8;1.17;0.79;;0.039;;;;0.58;0.75;;;0.42;0.42;0.25;0.47;;;0.57;0.5;0.519;3.62;1.36;1.75;0.5833333333333334
LPL 2025 Split 3;2025-07-29;Anyone's Legend;6;32.6;0.8;0.92;;-0.057999999999999996;;;;0.17;0.33;;;0.5;0.83;0.5;0.44;;;0.29;0.5;0.495;3.6;1.33;1.73;0.3333333333333333
LPL 2025 Split 3;2025-07-29;Bilibili Gaming;5;33.2;1.64;1.05;;0.135;;;;0.6;0.8;;;0.4;0.33;0.4;0.64;;;0.71;0.51;0.537;3.68;1.44;1.81;0.8
LPL 2025 Split 3;2025-07-29;EDward Gaming;8;31.3;2.96;0.82;;0.12;;;;0.5;0.63;;;0.25;0.38;0.5;0.74;;;1.0;0.511;0.527;3.6;1.23;1.75;1.0
LPL 2025 Split 3;2025-07-29;FunPlus Phoenix;9;33.8;0.63;0.87;;-0.102;;;;0.44;0.11;;;0.67;0.52;0.56;0.4;;;0.3;0.484;0.46;3.54;1.39;1.44;0.3333333333333333
LPL 2025 Split 3;2025-07-29;Invictus Gaming;9;34.3;1.27;1.08;;0.054000000000000006;;;;0.56;0.67;;;0.67;0.41;0.67;0.56;;;0.67;0.505;0.486;3.35;1.29;1.59;0.5555555555555556
LPL 2025 Split 3;2025-07-29;JD Gaming;7;29.4;0.56;0.89;;-0.053;;;;0.43;0.57;;;0.57;0.57;0.29;0.39;;;0.33;0.491;0.485;3.42;1.28;1.23;0.2857142857142857
LPL 2025 Split 3;2025-07-29;LGD Gaming;11;30.5;0.78;0.92;;-0.003;;;;0.27;0.55;;;0.36;0.48;0.64;0.41;;;0.33;0.499;0.488;3.08;1.14;1.58;0.45454545454545453
LPL 2025 Split 3;2025-07-29;LNG Esports;7;33.6;0.51;0.83;;-0.099;;;;0.57;0.57;;;0.57;0.52;0.43;0.35;;;0.13;0.504;0.461;3.5;1.25;1.64;0.14285714285714285
LPL 2025 Split 3;2025-07-29;Ninjas in Pyjamas;10;32.6;1.26;0.74;;0.021;;;;0.6;0.5;;;0.6;0.43;0.4;0.55;;;0.73;0.495;0.514;3.59;1.32;1.63;0.6
LPL 2025 Split 3;2025-07-29;Team WE;8;31.5;0.67;0.97;;-0.07;;;;0.5;0.25;;;0.38;0.46;0.63;0.5;;;0.22;0.498;0.486;3.55;1.35;1.5;0.25
LPL 2025 Split 3;2025-07-29;ThunderTalk Gaming;7;31.4;1.28;0.77;;0.002;;;;0.57;0.43;;;0.71;0.48;0.43;0.6;;;0.71;0.49700000000000005;0.507;3.64;1.42;1.68;0.5714285714285714
LPL 2025 Split 3;2025-07-29;Top Esports;10;34.2;1.6;0.92;;0.057;;;;0.6;0.5;;;0.4;0.53;0.7;0.6;;;0.75;0.513;0.5329999999999999;3.47;1.35;1.54;0.8
LPL 2025 Split 3;2025-07-29;Ultra Prime;11;31.0;0.63;0.67;;-0.042;;;;0.55;0.36;;;0.55;0.67;0.55;0.41;;;0.2;0.49700000000000005;0.5;3.69;1.32;1.33;0.2727272727272727
LPL 2025 Split 3;2025-07-29;Weibo Gaming;12;33.8;1.17;0.79;;0.039;;;;0.58;0.75;;;0.42;0.42;0.25;0.47;;;0.57;0.5;0.519;3.62;1.36;1.75;0.5833333333333334
LPL 2025 Split 3;2025-07-30;Anyone's Legend;9;32.5;0.87;0.91;;-0.038;;;;0.33;0.22;;;0.56;0.59;0.33;0.38;;;0.4;0.501;0.499;3.58;1.34;1.64;0.4444444444444444
