tournament;date;Team;GP;AGT;KD;CKPM;GPR;GSPD;EGR;MLR;GD15;FB%;FT%;F3T%;PPG;HLD%;GRB%;FD%;DRG%;ELD%;FBN%;BN%;LNE%;JNG%;WPM;CWPM;WCPM;winrate%
LPL 2025 Split 1;2025-02-16;Top Esports;10;35.6;0.99;0.89;;0.008;;;;0.4;0.7;;;0.5;0.5;0.3;0.35;;;0.33;0.51;0.532;3.3;1.29;1.61;0.7
LPL 2025 Split 1;2025-02-16;Ultra Prime;12;33.5;0.72;0.88;;-0.05;;;;0.5;0.42;;;0.58;0.36;0.42;0.53;;;0.6;0.48700000000000004;0.508;3.37;1.51;1.52;0.25
LPL 2025 Split 1;2025-02-16;Weibo Gaming;12;33.3;1.13;0.93;;0.042;;;;0.58;0.5;;;0.58;0.51;0.67;0.6;;;0.54;0.508;0.504;3.45;1.29;1.76;0.6666666666666666
LPL 2025 Split 1 Playoffs;2025-02-22;Anyone's Legend;5;29.0;1.48;0.89;;0.059000000000000004;;;;0.4;0.6;;;0.8;0.47;0.4;0.63;;;0.5;0.507;0.499;3.26;1.43;1.4;0.6
LPL 2025 Split 1 Playoffs;2025-02-22;JD Gaming;4;30.5;1.18;0.79;;0.07;;;;0.25;0.5;;;0.5;0.33;0.5;0.53;;;0.75;0.52;0.537;3.56;1.34;1.47;0.75
LPL 2025 Split 1 Playoffs;2025-02-22;Ninjas in Pyjamas;5;29.0;0.68;0.89;;-0.059000000000000004;;;;0.6;0.4;;;0.2;0.53;0.6;0.38;;;0.5;0.493;0.501;2.82;0.94;1.34;0.4
LPL 2025 Split 1 Playoffs;2025-02-22;ThunderTalk Gaming;4;30.5;0.85;0.79;;-0.07;;;;0.75;0.5;;;0.5;0.67;0.5;0.47;;;0.25;0.48;0.46299999999999997;3.35;1.35;1.33;0.25
LPL 2025 Split 1 Playoffs;2025-02-23;Anyone's Legend;5;29.0;1.48;0.89;;0.059000000000000004;;;;0.4;0.6;;;0.8;0.47;0.4;0.63;;;0.5;0.507;0.499;3.26;1.43;1.4;0.6
LPL 2025 Split 1 Playoffs;2025-02-23;Bilibili Gaming;4;31.9;1.41;0.87;;0.033;;;;0.75;0.25;;;0.25;0.33;1.0;0.56;;;0.75;0.516;0.515;3.37;1.33;1.63;0.75
LPL 2025 Split 1 Playoffs;2025-02-23;Invictus Gaming;4;36.4;0.94;0.95;;0.011000000000000001;;;;0.75;0.0;;;1.0;0.42;1.0;0.44;;;0.6;0.491;0.48100000000000004;2.96;1.1;1.76;0.25
LPL 2025 Split 1 Playoffs;2025-02-23;JD Gaming;4;30.5;1.18;0.79;;0.07;;;;0.25;0.5;;;0.5;0.33;0.5;0.53;;;0.75;0.52;0.537;3.56;1.34;1.47;0.75
LPL 2025 Split 1 Playoffs;2025-02-23;Ninjas in Pyjamas;5;29.0;0.68;0.89;;-0.059000000000000004;;;;0.6;0.4;;;0.2;0.53;0.6;0.38;;;0.5;0.493;0.501;2.82;0.94;1.34;0.4
LPL 2025 Split 1 Playoffs;2025-02-23;ThunderTalk Gaming;4;30.5;0.85;0.79;;-0.07;;;;0.75;0.5;;;0.5;0.67;0.5;0.47;;;0.25;0.48;0.46299999999999997;3.35;1.35;1.33;0.25
LPL 2025 Split 1 Playoffs;2025-02-23;Top Esports;4;36.4;1.06;0.95;;-0.011000000000000001;;;;0.25;1.0;;;0.0;0.58;0.0;0.56;;;0.4;0.509;0.519;3.49;1.48;1.49;0.75
LPL 2025 Split 1 Playoffs;2025-02-23;Weibo Gaming;4;31.9;0.71;0.87;;-0.033;;;;0.25;0.75;;;0.75;0.67;0.0;0.44;;;0.25;0.484;0.485;3.54;1.34;1.24;0.25
LPL 2025 Split 1 Playoffs;2025-02-24;Anyone's Legend;5;29.0;1.48;0.89;;0.059000000000000004;;;;0.4;0.6;;;0.8;0.47;0.4;0.63;;;0.5;0.507;0.499;3.26;1.43;1.4;0.6
LPL 2025 Split 1 Playoffs;2025-02-24;Bilibili Gaming;8;31.0;1.74;0.98;;0.07400000000000001;;;;0.63;0.63;;;0.25;0.48;0.75;0.63;;;0.75;0.511;0.519;3.42;1.22;1.47;0.75
LPL 2025 Split 1 Playoffs;2025-02-24;Invictus Gaming;4;36.4;0.94;0.95;;0.011000000000000001;;;;0.75;0.0;;;1.0;0.42;1.0;0.44;;;0.6;0.491;0.48100000000000004;2.96;1.1;1.76;0.25
LPL 2025 Split 1 Playoffs;2025-02-24;JD Gaming;4;30.5;1.18;0.79;;0.07;;;;0.25;0.5;;;0.5;0.33;0.5;0.53;;;0.75;0.52;0.537;3.56;1.34;1.47;0.75
LPL 2025 Split 1 Playoffs;2025-02-24;Ninjas in Pyjamas;9;31.3;0.74;0.91;;-0.039;;;;0.56;0.44;;;0.33;0.5;0.67;0.47;;;0.63;0.493;0.494;2.84;0.98;1.35;0.3333333333333333
LPL 2025 Split 1 Playoffs;2025-02-24;ThunderTalk Gaming;8;30.3;0.61;0.94;;-0.092;;;;0.63;0.25;;;0.63;0.52;0.5;0.38;;;0.25;0.48700000000000004;0.47;3.26;1.3;1.31;0.25
LPL 2025 Split 1 Playoffs;2025-02-24;Top Esports;8;35.3;1.13;0.94;;0.001;;;;0.38;0.75;;;0.25;0.56;0.13;0.5;;;0.36;0.509;0.517;3.53;1.44;1.49;0.75
LPL 2025 Split 1 Playoffs;2025-02-24;Weibo Gaming;4;31.9;0.71;0.87;;-0.033;;;;0.25;0.75;;;0.75;0.67;0.0;0.44;;;0.25;0.484;0.485;3.54;1.34;1.24;0.25
LPL 2025 Split 1 Playoffs;2025-02-25;Anyone's Legend;10;32.7;1.35;0.8;;0.011000000000000001;;;;0.4;0.5;;;0.4;0.53;0.4;0.54;;;0.64;0.501;0.48100000000000004;3.34;1.39;1.49;0.6
LPL 2025 Split 1 Playoffs;2025-02-25;Bilibili Gaming;8;31.0;1.74;0.98;;0.07400000000000001;;;;0.63;0.63;;;0.25;0.48;0.75;0.63;;;0.75;0.511;0.519;3.42;1.22;1.47;0.75
LPL 2025 Split 1 Playoffs;2025-02-25;Invictus Gaming;4;36.4;0.94;0.95;;0.011000000000000001;;;;0.75;0.0;;;1.0;0.42;1.0;0.44;;;0.6;0.491;0.48100000000000004;2.96;1.1;1.76;0.25
LPL 2025 Split 1 Playoffs;2025-02-25;JD Gaming;9;33.8;0.95;0.76;;0.051;;;;0.44;0.56;;;0.78;0.37;0.56;0.53;;;0.46;0.512;0.5379999999999999;3.69;1.38;1.5;0.5555555555555556
LPL 2025 Split 1 Playoffs;2025-02-25;Ninjas in Pyjamas;9;31.3;0.74;0.91;;-0.039;;;;0.56;0.44;;;0.33;0.5;0.67;0.47;;;0.63;0.493;0.494;2.84;0.98;1.35;0.3333333333333333
LPL 2025 Split 1 Playoffs;2025-02-25;ThunderTalk Gaming;8;30.3;0.61;0.94;;-0.092;;;;0.63;0.25;;;0.63;0.52;0.5;0.38;;;0.25;0.48700000000000004;0.47;3.26;1.3;1.31;0.25
LPL 2025 Split 1 Playoffs;2025-02-25;Top Esports;8;35.3;1.13;0.94;;0.001;;;;0.38;0.75;;;0.25;0.56;0.13;0.5;;;0.36;0.509;0.517;3.53;1.44;1.49;0.75
LPL 2025 Split 1 Playoffs;2025-02-25;Weibo Gaming;4;31.9;0.71;0.87;;-0.033;;;;0.25;0.75;;;0.75;0.67;0.0;0.44;;;0.25;0.484;0.485;3.54;1.34;1.24;0.25
LPL 2025 Split 1 Playoffs;2025-02-26;Anyone's Legend;10;32.7;1.35;0.8;;0.011000000000000001;;;;0.4;0.5;;;0.4;0.53;0.4;0.54;;;0.64;0.501;0.48100000000000004;3.34;1.39;1.49;0.6
LPL 2025 Split 1 Playoffs;2025-02-26;Bilibili Gaming;12;31.4;1.39;0.94;;0.048;;;;0.5;0.67;;;0.33;0.53;0.67;0.54;;;0.75;0.505;0.518;3.37;1.23;1.42;0.5833333333333334
LPL 2025 Split 1 Playoffs;2025-02-26;Invictus Gaming;4;36.4;0.94;0.95;;0.011000000000000001;;;;0.75;0.0;;;1.0;0.42;1.0;0.44;;;0.6;0.491;0.48100000000000004;2.96;1.1;1.76;0.25
LPL 2025 Split 1 Playoffs;2025-02-26;JD Gaming;9;33.8;0.95;0.76;;0.051;;;;0.44;0.56;;;0.78;0.37;0.56;0.53;;;0.46;0.512;0.5379999999999999;3.69;1.38;1.5;0.5555555555555556
LPL 2025 Split 1 Playoffs;2025-02-26;Ninjas in Pyjamas;9;31.3;0.74;0.91;;-0.039;;;;0.56;0.44;;;0.33;0.5;0.67;0.47;;;0.63;0.493;0.494;2.84;0.98;1.35;0.3333333333333333
LPL 2025 Split 1 Playoffs;2025-02-26;ThunderTalk Gaming;8;30.3;0.61;0.94;;-0.092;;;;0.63;0.25;;;0.63;0.52;0.5;0.38;;;0.25;0.48700000000000004;0.47;3.26;1.3;1.31;0.25
LPL 2025 Split 1 Playoffs;2025-02-26;Top Esports;12;34.2;1.13;0.92;;0.002;;;;0.42;0.58;;;0.33;0.5;0.25;0.55;;;0.33;0.508;0.506;3.41;1.4;1.52;0.75
LPL 2025 Split 1 Playoffs;2025-02-26;Weibo Gaming;4;31.9;0.71;0.87;;-0.033;;;;0.25;0.75;;;0.75;0.67;0.0;0.44;;;0.25;0.484;0.485;3.54;1.34;1.24;0.25
LPL 2025 Split 1 Playoffs;2025-02-27;Anyone's Legend;10;32.7;1.35;0.8;;0.011000000000000001;;;;0.4;0.5;;;0.4;0.53;0.4;0.54;;;0.64;0.501;0.48100000000000004;3.34;1.39;1.49;0.6
LPL 2025 Split 1 Playoffs;2025-02-27;Bilibili Gaming;12;31.4;1.39;0.94;;0.048;;;;0.5;0.67;;;0.33;0.53;0.67;0.54;;;0.75;0.505;0.518;3.37;1.23;1.42;0.5833333333333334
LPL 2025 Split 1 Playoffs;2025-02-27;Invictus Gaming;4;36.4;0.94;0.95;;0.011000000000000001;;;;0.75;0.0;;;1.0;0.42;1.0;0.44;;;0.6;0.491;0.48100000000000004;2.96;1.1;1.76;0.25
LPL 2025 Split 1 Playoffs;2025-02-27;JD Gaming;13;33.5;0.79;0.74;;0.012;;;;0.31;0.54;;;0.69;0.38;0.38;0.45;;;0.47;0.507;0.521;3.65;1.33;1.46;0.46153846153846156
LPL 2025 Split 1 Playoffs;2025-02-27;Ninjas in Pyjamas;9;31.3;0.74;0.91;;-0.039;;;;0.56;0.44;;;0.33;0.5;0.67;0.47;;;0.63;0.493;0.494;2.84;0.98;1.35;0.3333333333333333
LPL 2025 Split 1 Playoffs;2025-02-27;ThunderTalk Gaming;8;30.3;0.61;0.94;;-0.092;;;;0.63;0.25;;;0.63;0.52;0.5;0.38;;;0.25;0.48700000000000004;0.47;3.26;1.3;1.31;0.25
LPL 2025 Split 1 Playoffs;2025-02-27;Top Esports;16;33.9;1.26;0.86;;0.02;;;;0.56;0.56;;;0.38;0.52;0.44;0.59;;;0.37;0.507;0.509;3.41;1.39;1.57;0.75
LPL 2025 Split 1 Playoffs;2025-02-27;Weibo Gaming;4;31.9;0.71;0.87;;-0.033;;;;0.25;0.75;;;0.75;0.67;0.0;0.44;;;0.25;0.484;0.485;3.54;1.34;1.24;0.25
LPL 2025 Split 1 Playoffs;2025-03-01;Anyone's Legend;14;32.4;1.11;0.89;;-0.017;;;;0.5;0.64;;;0.36;0.54;0.5;0.52;;;0.53;0.499;0.479;3.38;1.38;1.48;0.5
LPL 2025 Split 1 Playoffs;2025-03-01;Bilibili Gaming;12;31.4;1.39;0.94;;0.048;;;;0.5;0.67;;;0.33;0.53;0.67;0.54;;;0.75;0.505;0.518;3.37;1.23;1.42;0.5833333333333334
LPL 2025 Split 1 Playoffs;2025-03-01;Invictus Gaming;4;36.4;0.94;0.95;;0.011000000000000001;;;;0.75;0.0;;;1.0;0.42;1.0;0.44;;;0.6;0.491;0.48100000000000004;2.96;1.1;1.76;0.25
LPL 2025 Split 1 Playoffs;2025-03-01;JD Gaming;13;33.5;0.79;0.74;;0.012;;;;0.31;0.54;;;0.69;0.38;0.38;0.45;;;0.47;0.507;0.521;3.65;1.33;1.46;0.46153846153846156
LPL 2025 Split 1 Playoffs;2025-03-01;Ninjas in Pyjamas;9;31.3;0.74;0.91;;-0.039;;;;0.56;0.44;;;0.33;0.5;0.67;0.47;;;0.63;0.493;0.494;2.84;0.98;1.35;0.3333333333333333
LPL 2025 Split 1 Playoffs;2025-03-01;ThunderTalk Gaming;8;30.3;0.61;0.94;;-0.092;;;;0.63;0.25;;;0.63;0.52;0.5;0.38;;;0.25;0.48700000000000004;0.47;3.26;1.3;1.31;0.25
LPL 2025 Split 1 Playoffs;2025-03-01;Top Esports;20;33.5;1.27;0.91;;0.034;;;;0.5;0.45;;;0.45;0.51;0.4;0.58;;;0.43;0.507;0.512;3.45;1.41;1.58;0.75
LPL 2025 Split 1 Playoffs;2025-03-01;Weibo Gaming;4;31.9;0.71;0.87;;-0.033;;;;0.25;0.75;;;0.75;0.67;0.0;0.44;;;0.25;0.484;0.485;3.54;1.34;1.24;0.25
LCK Cup 2025;2025-01-15;DN Freecs;3;38.1;1.55;0.73;0.53;0.015;44.6;22.1;-381.0;0.33;0.0;1.0;2.7;0.33;0.33;0.67;0.5;1.0;0.33;0.5;0.508;0.47200000000000003;3.67;1.56;1.71;0.6666666666666666
LCK Cup 2025;2025-01-15;DRX;3;32.7;0.93;0.79;-0.78;-0.035;37.9;28.8;-1195.0;0.33;0.67;0.33;3.7;0.33;0.5;0.67;0.54;1.0;0.67;0.8;0.48200000000000004;0.486;2.76;0.94;1.55;0.6666666666666666
LCK Cup 2025;2025-01-15;Nongshim RedForce;3;38.1;0.65;0.73;-0.53;-0.015;55.4;-22.1;381.0;0.67;1.0;0.0;2.7;0.67;0.67;0.33;0.5;0.0;0.67;0.5;0.49200000000000005;0.528;3.87;1.73;1.64;0.3333333333333333
LCK Cup 2025;2025-01-15;OKSavingsBank BRION;3;32.7;1.08;0.79;0.78;0.035;62.1;-28.8;1195.0;0.67;0.33;0.67;2.7;0.67;0.5;0.33;0.46;0.0;0.33;0.2;0.518;0.514;3.39;1.33;1.18;0.3333333333333333
LCK Cup 2025;2025-01-16;BNK FEARX;3;29.7;0.78;1.02;-0.08;-0.048;41.1;-7.8;85.0;0.67;0.67;0.67;3.0;0.33;0.56;0.0;0.17;;0.33;0.33;0.488;0.469;3.32;1.41;1.5;0.3333333333333333
LCK Cup 2025;2025-01-16;DN Freecs;3;38.1;1.55;0.73;0.53;0.015;44.6;22.1;-381.0;0.33;0.0;1.0;2.7;0.33;0.33;0.67;0.5;1.0;0.33;0.5;0.508;0.47200000000000003;3.67;1.56;1.71;0.6666666666666666
LCK Cup 2025;2025-01-16;Dplus KIA;3;29.8;1.39;0.75;0.43;0.009000000000000001;61.1;5.5;1725.0;0.33;0.67;1.0;6.0;1.0;0.78;0.0;0.27;0.0;0.33;0.5;0.491;0.517;2.95;1.15;1.55;0.6666666666666666
LCK Cup 2025;2025-01-16;DRX;3;32.7;0.93;0.79;-0.78;-0.035;37.9;28.8;-1195.0;0.33;0.67;0.33;3.7;0.33;0.5;0.67;0.54;1.0;0.67;0.8;0.48200000000000004;0.486;2.76;0.94;1.55;0.6666666666666666
LCK Cup 2025;2025-01-16;KT Rolster;3;29.7;1.28;1.02;0.08;0.048;58.9;7.8;-85.0;0.33;0.33;0.33;1.3;0.67;0.44;1.0;0.83;;0.67;0.67;0.512;0.531;3.54;1.33;1.54;0.6666666666666666
LCK Cup 2025;2025-01-16;Nongshim RedForce;3;38.1;0.65;0.73;-0.53;-0.015;55.4;-22.1;381.0;0.67;1.0;0.0;2.7;0.67;0.67;0.33;0.5;0.0;0.67;0.5;0.49200000000000005;0.528;3.87;1.73;1.64;0.3333333333333333
LCK Cup 2025;2025-01-16;OKSavingsBank BRION;3;32.7;1.08;0.79;0.78;0.035;62.1;-28.8;1195.0;0.67;0.33;0.67;2.7;0.67;0.5;0.33;0.46;0.0;0.33;0.2;0.518;0.514;3.39;1.33;1.18;0.3333333333333333
LCK Cup 2025;2025-01-16;T1;3;29.8;0.7;0.75;-0.43;-0.009000000000000001;38.9;-5.5;-1725.0;0.67;0.33;0.0;3.3;0.0;0.22;1.0;0.73;1.0;0.33;0.5;0.509;0.483;3.36;1.35;1.17;0.3333333333333333
LCK Cup 2025;2025-01-17;BNK FEARX;3;29.7;0.78;1.02;-0.08;-0.048;41.1;-7.8;85.0;0.67;0.67;0.67;3.0;0.33;0.56;0.0;0.17;;0.33;0.33;0.488;0.469;3.32;1.41;1.5;0.3333333333333333
LCK Cup 2025;2025-01-17;DN Freecs;3;38.1;1.55;0.73;0.53;0.015;44.6;22.1;-381.0;0.33;0.0;1.0;2.7;0.33;0.33;0.67;0.5;1.0;0.33;0.5;0.508;0.47200000000000003;3.67;1.56;1.71;0.6666666666666666
LCK Cup 2025;2025-01-17;Dplus KIA;3;29.8;1.39;0.75;0.43;0.009000000000000001;61.1;5.5;1725.0;0.33;0.67;1.0;6.0;1.0;0.78;0.0;0.27;0.0;0.33;0.5;0.491;0.517;2.95;1.15;1.55;0.6666666666666666
LCK Cup 2025;2025-01-17;DRX;3;32.7;0.93;0.79;-0.78;-0.035;37.9;28.8;-1195.0;0.33;0.67;0.33;3.7;0.33;0.5;0.67;0.54;1.0;0.67;0.8;0.48200000000000004;0.486;2.76;0.94;1.55;0.6666666666666666
LCK Cup 2025;2025-01-17;Gen.G;2;26.2;3.7;0.9;2.21;0.157;81.9;18.1;3688.0;0.5;1.0;1.0;9.5;1.0;0.92;0.0;0.71;;0.0;;0.519;0.504;3.16;1.32;1.67;1.0
LCK Cup 2025;2025-01-17;Hanwha Life Esports;2;26.2;0.27;0.9;-2.21;-0.157;18.1;-18.1;-3688.0;0.5;0.0;0.0;3.5;0.0;0.08;1.0;0.29;;0.0;;0.48100000000000004;0.496;3.14;1.32;1.29;0.0
LCK Cup 2025;2025-01-17;KT Rolster;3;29.7;1.28;1.02;0.08;0.048;58.9;7.8;-85.0;0.33;0.33;0.33;1.3;0.67;0.44;1.0;0.83;;0.67;0.67;0.512;0.531;3.54;1.33;1.54;0.6666666666666666
LCK Cup 2025;2025-01-17;Nongshim RedForce;5;37.9;1.0;0.83;-0.05;0.026000000000000002;55.2;4.8;275.0;0.6;0.6;0.2;3.0;0.4;0.47;0.4;0.58;0.5;0.8;0.75;0.496;0.525;3.83;1.74;1.63;0.6
LCK Cup 2025;2025-01-17;OKSavingsBank BRION;5;34.6;0.82;0.87;0.15;-0.013999999999999999;55.3;-35.3;670.0;0.6;0.6;0.6;3.6;0.8;0.63;0.4;0.39;0.0;0.2;0.11;0.511;0.5;3.58;1.45;1.35;0.2
LCK Cup 2025;2025-01-17;T1;3;29.8;0.7;0.75;-0.43;-0.009000000000000001;38.9;-5.5;-1725.0;0.67;0.33;0.0;3.3;0.0;0.22;1.0;0.73;1.0;0.33;0.5;0.509;0.483;3.36;1.35;1.17;0.3333333333333333
LCK Cup 2025;2025-01-18;BNK FEARX;3;29.7;0.78;1.02;-0.08;-0.048;41.1;-7.8;85.0;0.67;0.67;0.67;3.0;0.33;0.56;0.0;0.17;;0.33;0.33;0.488;0.469;3.32;1.41;1.5;0.3333333333333333
LCK Cup 2025;2025-01-18;DN Freecs;5;35.4;0.95;0.85;-0.04;-0.023;46.8;-6.8;62.0;0.6;0.4;0.6;2.2;0.4;0.47;0.6;0.43;1.0;0.2;0.33;0.507;0.46399999999999997;3.64;1.52;1.57;0.4
LCK Cup 2025;2025-01-18;Dplus KIA;5;30.4;1.66;0.88;0.69;0.037000000000000005;56.6;23.4;745.0;0.2;0.4;1.0;4.4;0.8;0.6;0.2;0.44;0.0;0.6;0.75;0.49200000000000005;0.53;3.14;1.28;1.57;0.8
LCK Cup 2025;2025-01-18;DRX;5;32.1;0.75;0.89;-1.71;-0.062;27.5;12.5;-2359.0;0.2;0.4;0.2;3.4;0.2;0.4;0.4;0.36;1.0;0.4;0.57;0.48;0.46;2.8;1.02;1.42;0.4
LCK Cup 2025;2025-01-18;Gen.G;2;26.2;3.7;0.9;2.21;0.157;81.9;18.1;3688.0;0.5;1.0;1.0;9.5;1.0;0.92;0.0;0.71;;0.0;;0.519;0.504;3.16;1.32;1.67;1.0
LCK Cup 2025;2025-01-18;Hanwha Life Esports;2;26.2;0.27;0.9;-2.21;-0.157;18.1;-18.1;-3688.0;0.5;0.0;0.0;3.5;0.0;0.08;1.0;0.29;;0.0;;0.48100000000000004;0.496;3.14;1.32;1.29;0.0
LCK Cup 2025;2025-01-18;KT Rolster;3;29.7;1.28;1.02;0.08;0.048;58.9;7.8;-85.0;0.33;0.33;0.33;1.3;0.67;0.44;1.0;0.83;;0.67;0.67;0.512;0.531;3.54;1.33;1.54;0.6666666666666666
LCK Cup 2025;2025-01-18;Nongshim RedForce;5;37.9;1.0;0.83;-0.05;0.026000000000000002;55.2;4.8;275.0;0.6;0.6;0.2;3.0;0.4;0.47;0.4;0.58;0.5;0.8;0.75;0.496;0.525;3.83;1.74;1.63;0.6
LCK Cup 2025;2025-01-18;OKSavingsBank BRION;5;34.6;0.82;0.87;0.15;-0.013999999999999999;55.3;-35.3;670.0;0.6;0.6;0.6;3.6;0.8;0.63;0.4;0.39;0.0;0.2;0.11;0.511;0.5;3.58;1.45;1.35;0.2
LCK Cup 2025;2025-01-18;T1;5;30.3;1.06;0.87;1.06;0.036000000000000004;58.5;1.5;607.0;0.8;0.6;0.4;6.4;0.4;0.43;1.0;0.8;1.0;0.6;0.75;0.515;0.522;3.34;1.33;1.19;0.6
LCK Cup 2025;2025-01-19;BNK FEARX;5;31.7;0.79;1.07;-0.36;-0.061;36.0;-16.0;-627.0;0.4;0.4;0.6;3.4;0.4;0.5;0.0;0.19;;0.4;0.4;0.49200000000000005;0.455;3.34;1.38;1.46;0.2
LCK Cup 2025;2025-01-19;DN Freecs;5;35.4;0.95;0.85;-0.04;-0.023;46.8;-6.8;62.0;0.6;0.4;0.6;2.2;0.4;0.47;0.6;0.43;1.0;0.2;0.33;0.507;0.46399999999999997;3.64;1.52;1.57;0.4
LCK Cup 2025;2025-01-19;Dplus KIA;5;30.4;1.66;0.88;0.69;0.037000000000000005;56.6;23.4;745.0;0.2;0.4;1.0;4.4;0.8;0.6;0.2;0.44;0.0;0.6;0.75;0.49200000000000005;0.53;3.14;1.28;1.57;0.8
LCK Cup 2025;2025-01-19;DRX;5;32.1;0.75;0.89;-1.71;-0.062;27.5;12.5;-2359.0;0.2;0.4;0.2;3.4;0.2;0.4;0.4;0.36;1.0;0.4;0.57;0.48;0.46;2.8;1.02;1.42;0.4
LCK Cup 2025;2025-01-19;Gen.G;4;30.4;1.8;1.04;1.36;0.11900000000000001;76.9;23.1;2692.0;0.75;1.0;0.75;7.5;0.75;0.75;0.5;0.75;;0.0;0.5;0.51;0.535;3.21;1.38;1.61;1.0
LCK Cup 2025;2025-01-19;Hanwha Life Esports;4;27.0;1.19;0.97;0.33;0.012;48.3;1.7;-779.0;0.5;0.5;0.5;4.5;0.5;0.21;1.0;0.53;;0.5;1.0;0.508;0.503;3.25;1.24;1.35;0.5
LCK Cup 2025;2025-01-19;KT Rolster;5;29.0;0.71;1.03;-1.01;-0.044000000000000004;43.9;-3.9;-903.0;0.4;0.2;0.2;2.2;0.4;0.53;0.6;0.6;;0.4;0.4;0.493;0.515;3.29;1.27;1.29;0.4
LCK Cup 2025;2025-01-19;Nongshim RedForce;5;37.9;1.0;0.83;-0.05;0.026000000000000002;55.2;4.8;275.0;0.6;0.6;0.2;3.0;0.4;0.47;0.4;0.58;0.5;0.8;0.75;0.496;0.525;3.83;1.74;1.63;0.6
LCK Cup 2025;2025-01-19;OKSavingsBank BRION;5;34.6;0.82;0.87;0.15;-0.013999999999999999;55.3;-35.3;670.0;0.6;0.6;0.6;3.6;0.8;0.63;0.4;0.39;0.0;0.2;0.11;0.511;0.5;3.58;1.45;1.35;0.2
LCK Cup 2025;2025-01-19;T1;5;30.3;1.06;0.87;1.06;0.036000000000000004;58.5;1.5;607.0;0.8;0.6;0.4;6.4;0.4;0.43;1.0;0.8;1.0;0.6;0.75;0.515;0.522;3.34;1.33;1.19;0.6
LCK Cup 2025;2025-01-22;BNK FEARX;8;30.4;0.69;1.03;-0.58;-0.07;40.1;-15.1;-688.0;0.63;0.38;0.5;3.1;0.38;0.5;0.38;0.31;;0.38;0.5;0.49200000000000005;0.46399999999999997;3.37;1.36;1.45;0.25
LCK Cup 2025;2025-01-22;DN Freecs;8;34.3;1.09;0.77;0.08;-0.013000000000000001;50.1;-12.6;114.0;0.5;0.25;0.5;2.5;0.38;0.5;0.63;0.45;1.0;0.25;0.33;0.503;0.47200000000000003;3.56;1.47;1.45;0.375
LCK Cup 2025;2025-01-22;Dplus KIA;8;29.6;1.77;0.9;0.8;0.055;55.2;19.8;761.0;0.13;0.5;0.88;4.0;0.75;0.56;0.13;0.45;0.0;0.38;0.6;0.498;0.527;3.13;1.3;1.56;0.75
LCK Cup 2025;2025-01-22;DRX;8;32.2;0.72;0.79;-1.18;-0.04;33.9;16.1;-1550.0;0.38;0.63;0.38;2.9;0.38;0.42;0.38;0.41;1.0;0.5;0.6;0.488;0.48;2.85;1.03;1.52;0.5
LCK Cup 2025;2025-01-22;Gen.G;4;30.4;1.8;1.04;1.36;0.11900000000000001;76.9;23.1;2692.0;0.75;1.0;0.75;7.5;0.75;0.75;0.5;0.75;;0.0;0.5;0.51;0.535;3.21;1.38;1.61;1.0
LCK Cup 2025;2025-01-22;Hanwha Life Esports;4;27.0;1.19;0.97;0.33;0.012;48.3;1.7;-779.0;0.5;0.5;0.5;4.5;0.5;0.21;1.0;0.53;;0.5;1.0;0.508;0.503;3.25;1.24;1.35;0.5
LCK Cup 2025;2025-01-22;KT Rolster;5;29.0;0.71;1.03;-1.01;-0.044000000000000004;43.9;-3.9;-903.0;0.4;0.2;0.2;2.2;0.4;0.53;0.6;0.6;;0.4;0.4;0.493;0.515;3.29;1.27;1.29;0.4
LCK Cup 2025;2025-01-22;Nongshim RedForce;5;37.9;1.0;0.83;-0.05;0.026000000000000002;55.2;4.8;275.0;0.6;0.6;0.2;3.0;0.4;0.47;0.4;0.58;0.5;0.8;0.75;0.496;0.525;3.83;1.74;1.63;0.6
LCK Cup 2025;2025-01-22;OKSavingsBank BRION;5;34.6;0.82;0.87;0.15;-0.013999999999999999;55.3;-35.3;670.0;0.6;0.6;0.6;3.6;0.8;0.63;0.4;0.39;0.0;0.2;0.11;0.511;0.5;3.58;1.45;1.35;0.2
LCK Cup 2025;2025-01-22;T1;5;30.3;1.06;0.87;1.06;0.036000000000000004;58.5;1.5;607.0;0.8;0.6;0.4;6.4;0.4;0.43;1.0;0.8;1.0;0.6;0.75;0.515;0.522;3.34;1.33;1.19;0.6
LCK Cup 2025;2025-01-23;BNK FEARX;8;30.4;0.69;1.03;-0.58;-0.07;40.1;-15.1;-688.0;0.63;0.38;0.5;3.1;0.38;0.5;0.38;0.31;;0.38;0.5;0.49200000000000005;0.46399999999999997;3.37;1.36;1.45;0.25
LCK Cup 2025;2025-01-23;DN Freecs;8;34.3;1.09;0.77;0.08;-0.013000000000000001;50.1;-12.6;114.0;0.5;0.25;0.5;2.5;0.38;0.5;0.63;0.45;1.0;0.25;0.33;0.503;0.47200000000000003;3.56;1.47;1.45;0.375
LCK Cup 2025;2025-01-23;Dplus KIA;8;29.6;1.77;0.9;0.8;0.055;55.2;19.8;761.0;0.13;0.5;0.88;4.0;0.75;0.56;0.13;0.45;0.0;0.38;0.6;0.498;0.527;3.13;1.3;1.56;0.75
