match_id;game_in_series;teamA;teamB;teamA_win;date;split;Region_A;Games_A;Win rate_A;K:D_A;GPM_A;GDM_A;Game duration_A;Kills / game_A;Deaths / game_A;Towers killed_A;Towers lost_A;FB%_A;FT%_A;FOS%_A;DRAPG_A;DRA%_A;VGPG_A;HER%_A;ATAKHAN%_A;DRA@15_A;TD@15_A;GD@15_A;PPG_A;NASHPG_A;NASH%_A;CSM_A;DPM_A;WPM_A;VWPM_A;WCPM_A;Region_B;Games_B;Win rate_B;K:D_B;GPM_B;GDM_B;Game duration_B;Kills / game_B;Deaths / game_B;Towers killed_B;Towers lost_B;FB%_B;FT%_B;FOS%_B;DRAPG_B;DRA%_B;VGPG_B;HER%_B;ATAKHAN%_B;DRA@15_B;TD@15_B;GD@15_B;PPG_B;NASHPG_B;NASH%_B;CSM_B;DPM_B;WPM_B;VWPM_B;WCPM_B
winter_189;2;Team Secret Whales;GAM Esports;0;2025-02-18;1;VN;17.0;58.8%;1.06;1836.0;11.0;35:03;15.2;14.4;6.6;6.2;58.8;52.9;58.8;2.76;55.8;3.1;64.7;52.9;1.06;-0.3;163.0;4.12;0.41;32.1;33.2;2694.0;3.4;1.47;1.58;VN;24.0;45.8%;0.95;1808.0;-18.0;32:49;12.6;13.3;5.8;6.5;45.8;54.2;58.3;2.33;50.8;2.7;47.8;41.7;1.04;0.0;-82.0;3.74;0.42;50.0;33.6;2314.0;3.5;1.32;1.35
winter_190;1;Fukuoka SoftBank HAWKS gaming;MGN Vikings Esports;0;2025-02-18;1;JP;17.0;29.4%;0.77;1711.0;-210.0;31:50;14.1;18.3;4.0;7.2;58.8;11.8;35.3;1.59;38.1;2.8;64.7;29.4;0.71;0.0;-934.0;2.65;0.47;54.2;30.1;2584.0;3.1;1.38;1.25;VN;31.0;61.3%;1.14;1881.0;95.0;32:30;15.2;13.3;6.6;5.0;38.7;61.3;54.8;2.77;63.9;3.1;51.6;58.1;1.10;0.0;583.0;4.42;0.61;54.0;34.2;2743.0;3.7;1.27;1.67
winter_190;2;Fukuoka SoftBank HAWKS gaming;MGN Vikings Esports;0;2025-02-18;1;JP;17.0;29.4%;0.77;1711.0;-210.0;31:50;14.1;18.3;4.0;7.2;58.8;11.8;35.3;1.59;38.1;2.8;64.7;29.4;0.71;0.0;-934.0;2.65;0.47;54.2;30.1;2584.0;3.1;1.38;1.25;VN;31.0;61.3%;1.14;1881.0;95.0;32:30;15.2;13.3;6.6;5.0;38.7;61.3;54.8;2.77;63.9;3.1;51.6;58.1;1.10;0.0;583.0;4.42;0.61;54.0;34.2;2743.0;3.7;1.27;1.67
winter_191;1;Besiktas Esports;Papara SuperMassive;0;2025-02-27;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_192;1;BoostGate Esports;ULF Esports;1;2025-02-27;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_193;1;Misa Esports;Bushido Wildcats;0;2025-02-27;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_194;1;BBL Dark Passage;Eternal Fire;0;2025-02-27;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_195;1;Bushido Wildcats;Eternal Fire;1;2025-02-26;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_196;1;Besiktas Esports;BBL Dark Passage;0;2025-02-26;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_197;1;ULF Esports;Misa Esports;0;2025-02-26;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_198;1;Papara SuperMassive;BoostGate Esports;0;2025-02-26;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_199;1;Eternal Fire;ULF Esports;1;2025-02-25;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_200;1;Misa Esports;Papara SuperMassive;1;2025-02-25;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_201;1;BoostGate Esports;Besiktas Esports;1;2025-02-25;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_202;1;BBL Dark Passage;Bushido Wildcats;0;2025-02-25;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_203;1;BoostGate Esports;BBL Dark Passage;1;2025-02-14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_204;1;Besiktas Esports;Misa Esports;0;2025-02-14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_205;1;Papara SuperMassive;Eternal Fire;0;2025-02-14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_206;1;ULF Esports;Bushido Wildcats;0;2025-02-14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_207;1;Bushido Wildcats;Papara SuperMassive;0;2025-02-13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_208;1;ULF Esports;BBL Dark Passage;1;2025-02-13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_209;1;Misa Esports;BoostGate Esports;1;2025-02-13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_210;1;Eternal Fire;Besiktas Esports;1;2025-02-13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_211;1;BBL Dark Passage;Misa Esports;0;2025-02-12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_212;1;Bushido Wildcats;Besiktas Esports;0;2025-02-12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_213;1;Eternal Fire;BoostGate Esports;1;2025-02-12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_214;1;Papara SuperMassive;ULF Esports;1;2025-02-12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_215;1;Besiktas Esports;ULF Esports;1;2025-02-07;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_216;1;BBL Dark Passage;Papara SuperMassive;0;2025-02-07;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_217;1;Bushido Wildcats;BoostGate Esports;1;2025-02-07;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_218;1;Misa Esports;Eternal Fire;1;2025-02-07;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_219;1;Eternal Fire;BBL Dark Passage;1;2025-02-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_220;1;Bushido Wildcats;Misa Esports;1;2025-02-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_221;1;Papara SuperMassive;Besiktas Esports;1;2025-02-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_222;1;ULF Esports;BoostGate Esports;0;2025-02-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_223;1;Misa Esports;ULF Esports;1;2025-02-05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_224;1;Papara SuperMassive;BoostGate Esports;0;2025-02-05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_225;1;BBL Dark Passage;Besiktas Esports;0;2025-02-05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_226;1;Eternal Fire;Bushido Wildcats;1;2025-02-05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_227;1;ULF Esports;Eternal Fire;0;2025-01-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_228;1;Bushido Wildcats;BBL Dark Passage;0;2025-01-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_229;1;Besiktas Esports;BoostGate Esports;0;2025-01-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_230;1;Papara SuperMassive;Misa Esports;1;2025-01-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_231;1;BBL Dark Passage;BoostGate Esports;1;2025-01-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_232;1;Eternal Fire;Papara SuperMassive;0;2025-01-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_233;1;Misa Esports;Besiktas Esports;1;2025-01-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_234;1;Bushido Wildcats;ULF Esports;1;2025-01-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_235;1;Misa Esports;BoostGate Esports;0;2025-01-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_236;1;Papara SuperMassive;Bushido Wildcats;1;2025-01-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_237;1;Besiktas Esports;Eternal Fire;0;2025-01-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_238;1;BBL Dark Passage;ULF Esports;1;2025-01-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_239;1;ULF Esports;Papara SuperMassive;1;2025-01-24;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_240;1;Besiktas Esports;Bushido Wildcats;1;2025-01-24;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_241;1;BoostGate Esports;Eternal Fire;0;2025-01-24;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_242;1;Misa Esports;BBL Dark Passage;1;2025-01-24;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_243;1;Eternal Fire;Misa Esports;1;2025-01-23;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_244;1;Bushido Wildcats;BoostGate Esports;1;2025-01-23;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_245;1;ULF Esports;Besiktas Esports;0;2025-01-23;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_246;1;Papara SuperMassive;BBL Dark Passage;1;2025-01-23;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_247;1;Eternal Fire;Papara SuperMassive;1;2025-03-09;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_247;2;Eternal Fire;Papara SuperMassive;1;2025-03-09;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_247;3;Eternal Fire;Papara SuperMassive;0;2025-03-09;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_247;4;Eternal Fire;Papara SuperMassive;0;2025-03-09;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_247;5;Eternal Fire;Papara SuperMassive;0;2025-03-09;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_248;1;Papara SuperMassive;Misa Esports;1;2025-03-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_248;2;Papara SuperMassive;Misa Esports;1;2025-03-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_248;3;Papara SuperMassive;Misa Esports;1;2025-03-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_248;4;Papara SuperMassive;Misa Esports;0;2025-03-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_248;5;Papara SuperMassive;Misa Esports;0;2025-03-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_249;1;Misa Esports;BoostGate Esports;1;2025-03-05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_249;2;Misa Esports;BoostGate Esports;1;2025-03-05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_249;3;Misa Esports;BoostGate Esports;1;2025-03-05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_249;4;Misa Esports;BoostGate Esports;0;2025-03-05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_249;5;Misa Esports;BoostGate Esports;0;2025-03-05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_250;1;Eternal Fire;Papara SuperMassive;1;2025-03-04;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_250;2;Eternal Fire;Papara SuperMassive;1;2025-03-04;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_250;3;Eternal Fire;Papara SuperMassive;1;2025-03-04;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_251;1;Bushido Wildcats;BoostGate Esports;0;2025-03-03;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_251;2;Bushido Wildcats;BoostGate Esports;0;2025-03-03;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_252;1;Misa Esports;Besiktas Esports;1;2025-03-03;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_252;2;Misa Esports;Besiktas Esports;1;2025-03-03;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_253;1;Joblife;Karmine Corp Blue;0;2025-01-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_254;1;GameWard;Joblife;0;2025-01-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_255;1;Karmine Corp Blue;GameWard;1;2025-01-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_256;1;Karmine Corp Blue;Gentle Mates;0;2025-01-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_257;1;Joblife;Vitality.Bee;0;2025-01-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_258;1;Solary;Ici Japon Corp. Esport;1;2025-01-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_259;1;BK ROG Esports;Galions;1;2025-01-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_260;1;Gentle Mates;Joblife;1;2025-01-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_261;1;GameWard;Vitality.Bee;0;2025-01-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_262;1;Solary;BK ROG Esports;0;2025-01-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_263;1;Galions;Team BDS Academy;1;2025-01-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_264;1;Gentle Mates;Vitality.Bee;0;2025-01-24;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_265;1;GameWard;Karmine Corp Blue;1;2025-01-24;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_266;1;Solary;Team BDS Academy;1;2025-01-24;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_267;1;Ici Japon Corp. Esport;BK ROG Esports;1;2025-01-24;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_268;1;Karmine Corp Blue;Vitality.Bee;0;2025-01-23;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_269;1;GameWard;Joblife;0;2025-01-23;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_270;1;Galions;Solary;1;2025-01-23;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_271;1;Ici Japon Corp. Esport;Team BDS Academy;1;2025-01-23;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_272;1;Karmine Corp Blue;Joblife;1;2025-01-22;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_273;1;Gentle Mates;GameWard;1;2025-01-22;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_274;1;Galions;Ici Japon Corp. Esport;1;2025-01-22;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_275;1;BK ROG Esports;Team BDS Academy;1;2025-01-22;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_276;1;Galions;Gentle Mates;1;2025-02-14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_276;2;Galions;Gentle Mates;1;2025-02-14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_277;1;BK ROG Esports;Solary;1;2025-02-14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_277;2;BK ROG Esports;Solary;0;2025-02-14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_277;3;BK ROG Esports;Solary;0;2025-02-14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_278;1;Karmine Corp Blue;Solary;1;2025-02-13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_278;2;Karmine Corp Blue;Solary;1;2025-02-13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_279;1;BK ROG Esports;Ici Japon Corp. Esport;1;2025-02-13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_279;2;BK ROG Esports;Ici Japon Corp. Esport;0;2025-02-13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_279;3;BK ROG Esports;Ici Japon Corp. Esport;0;2025-02-13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_280;1;Gentle Mates;Joblife;1;2025-02-12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_280;2;Gentle Mates;Joblife;1;2025-02-12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_281;1;Vitality.Bee;Galions;0;2025-02-12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_281;2;Vitality.Bee;Galions;0;2025-02-12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_282;1;Galions;Karmine Corp Blue;1;2025-02-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_282;2;Galions;Karmine Corp Blue;0;2025-02-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_282;3;Galions;Karmine Corp Blue;0;2025-02-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_283;1;Gentle Mates;Solary;1;2025-02-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_283;2;Gentle Mates;Solary;0;2025-02-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_283;3;Gentle Mates;Solary;0;2025-02-06;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_284;1;BK ROG Esports;Joblife;1;2025-02-05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_284;2;BK ROG Esports;Joblife;1;2025-02-05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_285;1;Vitality.Bee;Ici Japon Corp. Esport;0;2025-02-05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_285;2;Vitality.Bee;Ici Japon Corp. Esport;0;2025-02-05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_286;1;Karmine Corp Blue;Ici Japon Corp. Esport;1;2025-02-27;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_286;2;Karmine Corp Blue;Ici Japon Corp. Esport;1;2025-02-27;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_286;3;Karmine Corp Blue;Ici Japon Corp. Esport;1;2025-02-27;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_286;4;Karmine Corp Blue;Ici Japon Corp. Esport;0;2025-02-27;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_287;1;Ici Japon Corp. Esport;Solary;1;2025-02-26;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_287;2;Ici Japon Corp. Esport;Solary;1;2025-02-26;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_287;3;Ici Japon Corp. Esport;Solary;1;2025-02-26;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
winter_287;4;Ici Japon Corp. Esport;Solary;0;2025-02-26;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
